,Unnamed: 0,stationid,hour,minute,week,weekend,date,count,sum,outNums,inNums
25110,25110,175,9,0,0,1,5,190.0,55.0,55.0,135.0
25111,25111,175,9,10,0,1,5,225.0,68.0,68.0,157.0
25112,25112,175,9,20,0,1,5,196.0,55.0,55.0,141.0
25113,25113,175,9,30,0,1,5,207.0,53.0,53.0,154.0
25114,25114,175,9,40,0,1,5,211.0,75.0,75.0,136.0
25115,25115,175,9,50,0,1,5,167.0,48.0,48.0,119.0
25116,25116,175,10,0,0,1,5,180.0,68.0,68.0,112.0
25117,25117,175,10,10,0,1,5,233.0,90.0,90.0,143.0
25118,25118,175,10,20,0,1,5,209.0,92.0,92.0,117.0
25119,25119,175,10,30,0,1,5,188.0,77.0,77.0,111.0
25120,25120,175,10,40,0,1,5,178.0,62.0,62.0,116.0
25121,25121,175,10,50,0,1,5,229.0,98.0,98.0,131.0
25122,25122,175,11,0,0,1,5,222.0,83.0,83.0,139.0
25123,25123,175,11,10,0,1,5,234.0,116.0,116.0,118.0
25124,25124,175,11,20,0,1,5,193.0,93.0,93.0,100.0
25125,25125,175,11,30,0,1,5,234.0,90.0,90.0,144.0
25126,25126,175,11,40,0,1,5,229.0,116.0,116.0,113.0
25127,25127,175,11,50,0,1,5,238.0,110.0,110.0,128.0
25128,25128,175,12,0,0,1,5,239.0,110.0,110.0,129.0
25129,25129,175,12,10,0,1,5,247.0,115.0,115.0,132.0
25130,25130,175,12,20,0,1,5,212.0,98.0,98.0,114.0
25131,25131,175,12,30,0,1,5,260.0,129.0,129.0,131.0
25132,25132,175,12,40,0,1,5,269.0,140.0,140.0,129.0
25133,25133,175,12,50,0,1,5,225.0,92.0,92.0,133.0
25134,25134,175,13,0,0,1,5,256.0,117.0,117.0,139.0
25135,25135,175,13,10,0,1,5,313.0,141.0,141.0,172.0
25136,25136,175,13,20,0,1,5,312.0,147.0,147.0,165.0
25137,25137,175,13,30,0,1,5,292.0,127.0,127.0,165.0
25138,25138,175,13,40,0,1,5,249.0,129.0,129.0,120.0
25139,25139,175,13,50,0,1,5,276.0,123.0,123.0,153.0
25140,25140,175,14,0,0,1,5,291.0,147.0,147.0,144.0
25141,25141,175,14,10,0,1,5,243.0,107.0,107.0,136.0
25142,25142,175,14,20,0,1,5,248.0,123.0,123.0,125.0
25143,25143,175,14,30,0,1,5,270.0,122.0,122.0,148.0
25144,25144,175,14,40,0,1,5,237.0,128.0,128.0,109.0
25145,25145,175,14,50,0,1,5,242.0,117.0,117.0,125.0
25146,25146,175,15,0,0,1,5,256.0,128.0,128.0,128.0
25147,25147,175,15,10,0,1,5,256.0,143.0,143.0,113.0
25148,25148,175,15,20,0,1,5,259.0,148.0,148.0,111.0
25149,25149,175,15,30,0,1,5,246.0,128.0,128.0,118.0
25150,25150,175,15,40,0,1,5,233.0,112.0,112.0,121.0
25151,25151,175,15,50,0,1,5,260.0,161.0,161.0,99.0
25152,25152,175,16,0,0,1,5,258.0,151.0,151.0,107.0
25153,25153,175,16,10,0,1,5,258.0,171.0,171.0,87.0
25154,25154,175,16,20,0,1,5,243.0,142.0,142.0,101.0
25155,25155,175,16,30,0,1,5,244.0,134.0,134.0,110.0
25156,25156,175,16,40,0,1,5,240.0,143.0,143.0,97.0
25157,25157,175,16,50,0,1,5,214.0,117.0,117.0,97.0
25158,25158,175,17,0,0,1,5,248.0,129.0,129.0,119.0
25159,25159,175,17,10,0,1,5,231.0,132.0,132.0,99.0
25160,25160,175,17,20,0,1,5,253.0,141.0,141.0,112.0
25161,25161,175,17,30,0,1,5,283.0,156.0,156.0,127.0
25162,25162,175,17,40,0,1,5,270.0,170.0,170.0,100.0
25163,25163,175,17,50,0,1,5,179.0,108.0,108.0,71.0
25164,25164,175,18,0,0,1,5,267.0,164.0,164.0,103.0
25165,25165,175,18,10,0,1,5,227.0,138.0,138.0,89.0
25166,25166,175,18,20,0,1,5,275.0,180.0,180.0,95.0
25167,25167,175,18,30,0,1,5,231.0,149.0,149.0,82.0
25168,25168,175,18,40,0,1,5,235.0,133.0,133.0,102.0
25169,25169,175,18,50,0,1,5,193.0,122.0,122.0,71.0
25170,25170,175,19,0,0,1,5,202.0,133.0,133.0,69.0
25171,25171,175,19,10,0,1,5,215.0,127.0,127.0,88.0
25172,25172,175,19,20,0,1,5,178.0,104.0,104.0,74.0
25173,25173,175,19,30,0,1,5,202.0,122.0,122.0,80.0
25174,25174,175,19,40,0,1,5,168.0,103.0,103.0,65.0
25175,25175,175,19,50,0,1,5,223.0,140.0,140.0,83.0
25176,25176,175,20,0,0,1,5,230.0,132.0,132.0,98.0
25177,25177,175,20,10,0,1,5,195.0,111.0,111.0,84.0
25178,25178,175,20,20,0,1,5,160.0,94.0,94.0,66.0
25179,25179,175,20,30,0,1,5,216.0,167.0,167.0,49.0
25180,25180,175,20,40,0,1,5,127.0,76.0,76.0,51.0
25181,25181,175,20,50,0,1,5,168.0,114.0,114.0,54.0
25182,25182,175,21,0,0,1,5,145.0,94.0,94.0,51.0
25183,25183,175,21,10,0,1,5,205.0,144.0,144.0,61.0
25184,25184,175,21,20,0,1,5,138.0,76.0,76.0,62.0
25185,25185,175,21,30,0,1,5,167.0,95.0,95.0,72.0
25186,25186,175,21,40,0,1,5,155.0,107.0,107.0,48.0
25187,25187,175,21,50,0,1,5,97.0,64.0,64.0,33.0
25188,25188,175,22,0,0,1,5,133.0,97.0,97.0,36.0
25189,25189,175,22,10,0,1,5,121.0,89.0,89.0,32.0
25190,25190,175,22,20,0,1,5,101.0,72.0,72.0,29.0
25191,25191,175,22,30,0,1,5,116.0,106.0,106.0,10.0
25192,25192,175,22,40,0,1,5,64.0,55.0,55.0,9.0
25193,25193,175,22,50,0,1,5,59.0,53.0,53.0,6.0
25230,25230,176,5,0,0,1,5,0.0,0.0,0.0,0.0
25231,25231,176,5,10,0,1,5,1.0,0.0,0.0,1.0
25232,25232,176,5,20,0,1,5,11.0,0.0,0.0,11.0
25233,25233,176,5,30,0,1,5,19.0,0.0,0.0,19.0
25234,25234,176,5,40,0,1,5,22.0,3.0,3.0,19.0
25235,25235,176,5,50,0,1,5,36.0,4.0,4.0,32.0
25236,25236,176,6,0,0,1,5,59.0,0.0,0.0,59.0
25237,25237,176,6,10,0,1,5,71.0,13.0,13.0,58.0
25238,25238,176,6,20,0,1,5,96.0,48.0,48.0,48.0
25239,25239,176,6,30,0,1,5,93.0,41.0,41.0,52.0
25240,25240,176,6,40,0,1,5,106.0,44.0,44.0,62.0
25241,25241,176,6,50,0,1,5,148.0,69.0,69.0,79.0
25242,25242,176,7,0,0,1,5,127.0,65.0,65.0,62.0
25243,25243,176,7,10,0,1,5,119.0,47.0,47.0,72.0
25244,25244,176,7,20,0,1,5,153.0,79.0,79.0,74.0
25245,25245,176,7,30,0,1,5,112.0,43.0,43.0,69.0
25246,25246,176,7,40,0,1,5,195.0,131.0,131.0,64.0
25247,25247,176,7,50,0,1,5,143.0,79.0,79.0,64.0
25248,25248,176,8,0,0,1,5,154.0,99.0,99.0,55.0
25249,25249,176,8,10,0,1,5,187.0,114.0,114.0,73.0
25250,25250,176,8,20,0,1,5,211.0,132.0,132.0,79.0
25251,25251,176,8,30,0,1,5,225.0,131.0,131.0,94.0
25252,25252,176,8,40,0,1,5,239.0,155.0,155.0,84.0
25253,25253,176,8,50,0,1,5,274.0,194.0,194.0,80.0
25254,25254,176,9,0,0,1,5,325.0,231.0,231.0,94.0
25255,25255,176,9,10,0,1,5,242.0,174.0,174.0,68.0
25256,25256,176,9,20,0,1,5,320.0,248.0,248.0,72.0
25257,25257,176,9,30,0,1,5,276.0,184.0,184.0,92.0
25258,25258,176,9,40,0,1,5,378.0,279.0,279.0,99.0
25259,25259,176,9,50,0,1,5,342.0,262.0,262.0,80.0
25260,25260,176,10,0,0,1,5,324.0,219.0,219.0,105.0
25261,25261,176,10,10,0,1,5,308.0,216.0,216.0,92.0
25262,25262,176,10,20,0,1,5,344.0,243.0,243.0,101.0
25263,25263,176,10,30,0,1,5,383.0,304.0,304.0,79.0
25264,25264,176,10,40,0,1,5,294.0,200.0,200.0,94.0
25265,25265,176,10,50,0,1,5,423.0,290.0,290.0,133.0
25266,25266,176,11,0,0,1,5,374.0,269.0,269.0,105.0
25267,25267,176,11,10,0,1,5,456.0,338.0,338.0,118.0
25268,25268,176,11,20,0,1,5,450.0,340.0,340.0,110.0
25269,25269,176,11,30,0,1,5,368.0,272.0,272.0,96.0
25270,25270,176,11,40,0,1,5,386.0,282.0,282.0,104.0
25271,25271,176,11,50,0,1,5,461.0,333.0,333.0,128.0
25272,25272,176,12,0,0,1,5,416.0,295.0,295.0,121.0
25273,25273,176,12,10,0,1,5,411.0,284.0,284.0,127.0
25274,25274,176,12,20,0,1,5,490.0,314.0,314.0,176.0
25275,25275,176,12,30,0,1,5,460.0,303.0,303.0,157.0
25276,25276,176,12,40,0,1,5,483.0,298.0,298.0,185.0
25277,25277,176,12,50,0,1,5,468.0,283.0,283.0,185.0
25278,25278,176,13,0,0,1,5,621.0,416.0,416.0,205.0
25279,25279,176,13,10,0,1,5,473.0,262.0,262.0,211.0
25280,25280,176,13,20,0,1,5,645.0,425.0,425.0,220.0
25281,25281,176,13,30,0,1,5,515.0,287.0,287.0,228.0
25282,25282,176,13,40,0,1,5,712.0,450.0,450.0,262.0
25283,25283,176,13,50,0,1,5,669.0,417.0,417.0,252.0
25284,25284,176,14,0,0,1,5,578.0,335.0,335.0,243.0
25285,25285,176,14,10,0,1,5,594.0,352.0,352.0,242.0
25286,25286,176,14,20,0,1,5,604.0,323.0,323.0,281.0
25287,25287,176,14,30,0,1,5,648.0,330.0,330.0,318.0
25288,25288,176,14,40,0,1,5,710.0,396.0,396.0,314.0
25289,25289,176,14,50,0,1,5,581.0,302.0,302.0,279.0
25290,25290,176,15,0,0,1,5,569.0,288.0,288.0,281.0
25291,25291,176,15,10,0,1,5,624.0,335.0,335.0,289.0
25292,25292,176,15,20,0,1,5,567.0,248.0,248.0,319.0
25293,25293,176,15,30,0,1,5,645.0,323.0,323.0,322.0
25294,25294,176,15,40,0,1,5,540.0,221.0,221.0,319.0
25295,25295,176,15,50,0,1,5,618.0,318.0,318.0,300.0
25296,25296,176,16,0,0,1,5,565.0,232.0,232.0,333.0
25297,25297,176,16,10,0,1,5,600.0,316.0,316.0,284.0
25298,25298,176,16,20,0,1,5,604.0,258.0,258.0,346.0
25299,25299,176,16,30,0,1,5,564.0,241.0,241.0,323.0
25300,25300,176,16,40,0,1,5,640.0,285.0,285.0,355.0
25301,25301,176,16,50,0,1,5,546.0,261.0,261.0,285.0
25302,25302,176,17,0,0,1,5,615.0,280.0,280.0,335.0
25303,25303,176,17,10,0,1,5,545.0,219.0,219.0,326.0
25304,25304,176,17,20,0,1,5,533.0,250.0,250.0,283.0
25305,25305,176,17,30,0,1,5,542.0,233.0,233.0,309.0
25306,25306,176,17,40,0,1,5,600.0,281.0,281.0,319.0
25307,25307,176,17,50,0,1,5,530.0,235.0,235.0,295.0
25308,25308,176,18,0,0,1,5,553.0,235.0,235.0,318.0
25309,25309,176,18,10,0,1,5,447.0,174.0,174.0,273.0
25310,25310,176,18,20,0,1,5,436.0,178.0,178.0,258.0
25311,25311,176,18,30,0,1,5,421.0,169.0,169.0,252.0
25312,25312,176,18,40,0,1,5,355.0,118.0,118.0,237.0
25313,25313,176,18,50,0,1,5,428.0,156.0,156.0,272.0
25314,25314,176,19,0,0,1,5,383.0,142.0,142.0,241.0
25315,25315,176,19,10,0,1,5,355.0,122.0,122.0,233.0
25316,25316,176,19,20,0,1,5,312.0,103.0,103.0,209.0
25317,25317,176,19,30,0,1,5,373.0,130.0,130.0,243.0
25318,25318,176,19,40,0,1,5,357.0,103.0,103.0,254.0
25319,25319,176,19,50,0,1,5,377.0,111.0,111.0,266.0
25320,25320,176,20,0,0,1,5,377.0,97.0,97.0,280.0
25321,25321,176,20,10,0,1,5,365.0,90.0,90.0,275.0
25322,25322,176,20,20,0,1,5,336.0,93.0,93.0,243.0
25323,25323,176,20,30,0,1,5,312.0,67.0,67.0,245.0
25324,25324,176,20,40,0,1,5,366.0,89.0,89.0,277.0
25325,25325,176,20,50,0,1,5,298.0,84.0,84.0,214.0
25326,25326,176,21,0,0,1,5,320.0,96.0,96.0,224.0
25327,25327,176,21,10,0,1,5,336.0,67.0,67.0,269.0
25328,25328,176,21,20,0,1,5,331.0,92.0,92.0,239.0
25329,25329,176,21,30,0,1,5,295.0,67.0,67.0,228.0
25330,25330,176,21,40,0,1,5,308.0,62.0,62.0,246.0
25331,25331,176,21,50,0,1,5,294.0,47.0,47.0,247.0
25332,25332,176,22,0,0,1,5,409.0,39.0,39.0,370.0
25333,25333,176,22,10,0,1,5,221.0,56.0,56.0,165.0
25334,25334,176,22,20,0,1,5,86.0,19.0,19.0,67.0
25335,25335,176,22,30,0,1,5,93.0,50.0,50.0,43.0
25336,25336,176,22,40,0,1,5,75.0,56.0,56.0,19.0
25337,25337,176,22,50,0,1,5,41.0,33.0,33.0,8.0
25374,25374,177,5,0,0,1,5,0.0,0.0,0.0,0.0
25375,25375,177,5,10,0,1,5,1.0,0.0,0.0,1.0
25376,25376,177,5,20,0,1,5,7.0,3.0,3.0,4.0
25377,25377,177,5,30,0,1,5,18.0,0.0,0.0,18.0
25378,25378,177,5,40,0,1,5,32.0,2.0,2.0,30.0
25379,25379,177,5,50,0,1,5,57.0,1.0,1.0,56.0
25380,25380,177,6,0,0,1,5,93.0,0.0,0.0,93.0
25381,25381,177,6,10,0,1,5,107.0,37.0,37.0,70.0
25382,25382,177,6,20,0,1,5,97.0,15.0,15.0,82.0
25383,25383,177,6,30,0,1,5,100.0,12.0,12.0,88.0
25384,25384,177,6,40,0,1,5,128.0,42.0,42.0,86.0
25385,25385,177,6,50,0,1,5,146.0,35.0,35.0,111.0
25386,25386,177,7,0,0,1,5,129.0,25.0,25.0,104.0
25387,25387,177,7,10,0,1,5,165.0,36.0,36.0,129.0
25388,25388,177,7,20,0,1,5,158.0,39.0,39.0,119.0
25389,25389,177,7,30,0,1,5,141.0,27.0,27.0,114.0
25390,25390,177,7,40,0,1,5,174.0,40.0,40.0,134.0
25391,25391,177,7,50,0,1,5,183.0,43.0,43.0,140.0
25392,25392,177,8,0,0,1,5,161.0,31.0,31.0,130.0
25393,25393,177,8,10,0,1,5,184.0,40.0,40.0,144.0
25394,25394,177,8,20,0,1,5,201.0,55.0,55.0,146.0
25395,25395,177,8,30,0,1,5,190.0,51.0,51.0,139.0
25396,25396,177,8,40,0,1,5,216.0,73.0,73.0,143.0
25397,25397,177,8,50,0,1,5,214.0,73.0,73.0,141.0
25398,25398,177,9,0,0,1,5,179.0,69.0,69.0,110.0
25399,25399,177,9,10,0,1,5,217.0,71.0,71.0,146.0
25400,25400,177,9,20,0,1,5,179.0,59.0,59.0,120.0
25401,25401,177,9,30,0,1,5,179.0,55.0,55.0,124.0
25402,25402,177,9,40,0,1,5,186.0,61.0,61.0,125.0
25403,25403,177,9,50,0,1,5,199.0,72.0,72.0,127.0
25404,25404,177,10,0,0,1,5,186.0,65.0,65.0,121.0
25405,25405,177,10,10,0,1,5,196.0,59.0,59.0,137.0
25406,25406,177,10,20,0,1,5,215.0,74.0,74.0,141.0
25407,25407,177,10,30,0,1,5,188.0,83.0,83.0,105.0
25408,25408,177,10,40,0,1,5,204.0,71.0,71.0,133.0
25409,25409,177,10,50,0,1,5,211.0,93.0,93.0,118.0
25410,25410,177,11,0,0,1,5,210.0,81.0,81.0,129.0
25411,25411,177,11,10,0,1,5,179.0,71.0,71.0,108.0
25412,25412,177,11,20,0,1,5,189.0,68.0,68.0,121.0
25413,25413,177,11,30,0,1,5,217.0,85.0,85.0,132.0
25414,25414,177,11,40,0,1,5,174.0,72.0,72.0,102.0
25415,25415,177,11,50,0,1,5,212.0,111.0,111.0,101.0
25416,25416,177,12,0,0,1,5,180.0,85.0,85.0,95.0
25417,25417,177,12,10,0,1,5,203.0,84.0,84.0,119.0
25418,25418,177,12,20,0,1,5,208.0,81.0,81.0,127.0
25419,25419,177,12,30,0,1,5,201.0,77.0,77.0,124.0
25420,25420,177,12,40,0,1,5,158.0,65.0,65.0,93.0
25421,25421,177,12,50,0,1,5,196.0,99.0,99.0,97.0
25422,25422,177,13,0,0,1,5,198.0,78.0,78.0,120.0
25423,25423,177,13,10,0,1,5,216.0,101.0,101.0,115.0
25424,25424,177,13,20,0,1,5,232.0,100.0,100.0,132.0
25425,25425,177,13,30,0,1,5,288.0,151.0,151.0,137.0
25426,25426,177,13,40,0,1,5,250.0,101.0,101.0,149.0
25427,25427,177,13,50,0,1,5,258.0,156.0,156.0,102.0
25428,25428,177,14,0,0,1,5,201.0,104.0,104.0,97.0
25429,25429,177,14,10,0,1,5,246.0,121.0,121.0,125.0
25430,25430,177,14,20,0,1,5,196.0,104.0,104.0,92.0
25431,25431,177,14,30,0,1,5,263.0,133.0,133.0,130.0
25432,25432,177,14,40,0,1,5,236.0,124.0,124.0,112.0
25433,25433,177,14,50,0,1,5,250.0,128.0,128.0,122.0
25434,25434,177,15,0,0,1,5,235.0,138.0,138.0,97.0
25435,25435,177,15,10,0,1,5,225.0,123.0,123.0,102.0
25436,25436,177,15,20,0,1,5,232.0,130.0,130.0,102.0
25437,25437,177,15,30,0,1,5,204.0,108.0,108.0,96.0
25438,25438,177,15,40,0,1,5,226.0,135.0,135.0,91.0
25439,25439,177,15,50,0,1,5,195.0,94.0,94.0,101.0
25440,25440,177,16,0,0,1,5,255.0,167.0,167.0,88.0
25441,25441,177,16,10,0,1,5,248.0,137.0,137.0,111.0
25442,25442,177,16,20,0,1,5,251.0,137.0,137.0,114.0
25443,25443,177,16,30,0,1,5,246.0,126.0,126.0,120.0
25444,25444,177,16,40,0,1,5,239.0,132.0,132.0,107.0
25445,25445,177,16,50,0,1,5,263.0,142.0,142.0,121.0
25446,25446,177,17,0,0,1,5,271.0,136.0,136.0,135.0
25447,25447,177,17,10,0,1,5,244.0,143.0,143.0,101.0
25448,25448,177,17,20,0,1,5,271.0,129.0,129.0,142.0
25449,25449,177,17,30,0,1,5,294.0,172.0,172.0,122.0
25450,25450,177,17,40,0,1,5,228.0,127.0,127.0,101.0
25451,25451,177,17,50,0,1,5,228.0,144.0,144.0,84.0
25452,25452,177,18,0,0,1,5,255.0,153.0,153.0,102.0
25453,25453,177,18,10,0,1,5,241.0,146.0,146.0,95.0
25454,25454,177,18,20,0,1,5,221.0,133.0,133.0,88.0
25455,25455,177,18,30,0,1,5,266.0,169.0,169.0,97.0
25456,25456,177,18,40,0,1,5,195.0,108.0,108.0,87.0
25457,25457,177,18,50,0,1,5,219.0,138.0,138.0,81.0
25458,25458,177,19,0,0,1,5,168.0,95.0,95.0,73.0
25459,25459,177,19,10,0,1,5,176.0,106.0,106.0,70.0
25460,25460,177,19,20,0,1,5,195.0,130.0,130.0,65.0
25461,25461,177,19,30,0,1,5,195.0,119.0,119.0,76.0
25462,25462,177,19,40,0,1,5,205.0,111.0,111.0,94.0
25463,25463,177,19,50,0,1,5,208.0,109.0,109.0,99.0
25464,25464,177,20,0,0,1,5,181.0,127.0,127.0,54.0
25465,25465,177,20,10,0,1,5,179.0,113.0,113.0,66.0
25466,25466,177,20,20,0,1,5,213.0,139.0,139.0,74.0
25467,25467,177,20,30,0,1,5,143.0,94.0,94.0,49.0
25468,25468,177,20,40,0,1,5,175.0,127.0,127.0,48.0
25469,25469,177,20,50,0,1,5,141.0,94.0,94.0,47.0
25470,25470,177,21,0,0,1,5,154.0,108.0,108.0,46.0
25471,25471,177,21,10,0,1,5,147.0,91.0,91.0,56.0
25472,25472,177,21,20,0,1,5,153.0,110.0,110.0,43.0
25473,25473,177,21,30,0,1,5,132.0,85.0,85.0,47.0
25474,25474,177,21,40,0,1,5,152.0,115.0,115.0,37.0
25475,25475,177,21,50,0,1,5,106.0,86.0,86.0,20.0
25476,25476,177,22,0,0,1,5,124.0,87.0,87.0,37.0
25477,25477,177,22,10,0,1,5,76.0,51.0,51.0,25.0
25478,25478,177,22,20,0,1,5,119.0,103.0,103.0,16.0
25479,25479,177,22,30,0,1,5,95.0,81.0,81.0,14.0
25480,25480,177,22,40,0,1,5,89.0,77.0,77.0,12.0
25481,25481,177,22,50,0,1,5,52.0,47.0,47.0,5.0
25518,25518,178,5,0,0,1,5,0.0,0.0,0.0,0.0
25519,25519,178,5,10,0,1,5,0.0,0.0,0.0,0.0
25520,25520,178,5,20,0,1,5,0.0,0.0,0.0,0.0
25521,25521,178,5,30,0,1,5,31.0,0.0,0.0,31.0
25522,25522,178,5,40,0,1,5,99.0,1.0,1.0,98.0
25523,25523,178,5,50,0,1,5,96.0,1.0,1.0,95.0
25524,25524,178,6,0,0,1,5,143.0,32.0,32.0,111.0
25525,25525,178,6,10,0,1,5,116.0,22.0,22.0,94.0
25526,25526,178,6,20,0,1,5,142.0,18.0,18.0,124.0
25527,25527,178,6,30,0,1,5,128.0,41.0,41.0,87.0
25528,25528,178,6,40,0,1,5,177.0,42.0,42.0,135.0
25529,25529,178,6,50,0,1,5,193.0,42.0,42.0,151.0
25530,25530,178,7,0,0,1,5,159.0,53.0,53.0,106.0
25531,25531,178,7,10,0,1,5,148.0,24.0,24.0,124.0
25532,25532,178,7,20,0,1,5,227.0,72.0,72.0,155.0
25533,25533,178,7,30,0,1,5,183.0,49.0,49.0,134.0
25534,25534,178,7,40,0,1,5,171.0,62.0,62.0,109.0
25535,25535,178,7,50,0,1,5,134.0,46.0,46.0,88.0
25536,25536,178,8,0,0,1,5,207.0,57.0,57.0,150.0
25537,25537,178,8,10,0,1,5,169.0,43.0,43.0,126.0
25538,25538,178,8,20,0,1,5,195.0,71.0,71.0,124.0
25539,25539,178,8,30,0,1,5,174.0,44.0,44.0,130.0
25540,25540,178,8,40,0,1,5,211.0,62.0,62.0,149.0
25541,25541,178,8,50,0,1,5,157.0,47.0,47.0,110.0
25542,25542,178,9,0,0,1,5,176.0,66.0,66.0,110.0
25543,25543,178,9,10,0,1,5,153.0,44.0,44.0,109.0
25544,25544,178,9,20,0,1,5,164.0,61.0,61.0,103.0
25545,25545,178,9,30,0,1,5,149.0,42.0,42.0,107.0
25546,25546,178,9,40,0,1,5,143.0,67.0,67.0,76.0
25547,25547,178,9,50,0,1,5,128.0,63.0,63.0,65.0
25548,25548,178,10,0,0,1,5,150.0,63.0,63.0,87.0
25549,25549,178,10,10,0,1,5,150.0,66.0,66.0,84.0
25550,25550,178,10,20,0,1,5,180.0,62.0,62.0,118.0
25551,25551,178,10,30,0,1,5,180.0,107.0,107.0,73.0
25552,25552,178,10,40,0,1,5,159.0,63.0,63.0,96.0
25553,25553,178,10,50,0,1,5,202.0,115.0,115.0,87.0
25554,25554,178,11,0,0,1,5,151.0,77.0,77.0,74.0
25555,25555,178,11,10,0,1,5,162.0,72.0,72.0,90.0
25556,25556,178,11,20,0,1,5,189.0,85.0,85.0,104.0
25557,25557,178,11,30,0,1,5,181.0,81.0,81.0,100.0
25558,25558,178,11,40,0,1,5,164.0,102.0,102.0,62.0
25559,25559,178,11,50,0,1,5,179.0,98.0,98.0,81.0
25560,25560,178,12,0,0,1,5,174.0,87.0,87.0,87.0
25561,25561,178,12,10,0,1,5,201.0,93.0,93.0,108.0
25562,25562,178,12,20,0,1,5,229.0,137.0,137.0,92.0
25563,25563,178,12,30,0,1,5,142.0,61.0,61.0,81.0
25564,25564,178,12,40,0,1,5,239.0,165.0,165.0,74.0
25565,25565,178,12,50,0,1,5,225.0,115.0,115.0,110.0
25566,25566,178,13,0,0,1,5,254.0,116.0,116.0,138.0
25567,25567,178,13,10,0,1,5,209.0,91.0,91.0,118.0
25568,25568,178,13,20,0,1,5,210.0,112.0,112.0,98.0
25569,25569,178,13,30,0,1,5,192.0,93.0,93.0,99.0
25570,25570,178,13,40,0,1,5,208.0,108.0,108.0,100.0
25571,25571,178,13,50,0,1,5,244.0,142.0,142.0,102.0
25572,25572,178,14,0,0,1,5,250.0,145.0,145.0,105.0
25573,25573,178,14,10,0,1,5,195.0,88.0,88.0,107.0
25574,25574,178,14,20,0,1,5,227.0,127.0,127.0,100.0
25575,25575,178,14,30,0,1,5,228.0,123.0,123.0,105.0
25576,25576,178,14,40,0,1,5,193.0,80.0,80.0,113.0
25577,25577,178,14,50,0,1,5,232.0,161.0,161.0,71.0
25578,25578,178,15,0,0,1,5,167.0,90.0,90.0,77.0
25579,25579,178,15,10,0,1,5,242.0,158.0,158.0,84.0
25580,25580,178,15,20,0,1,5,180.0,103.0,103.0,77.0
25581,25581,178,15,30,0,1,5,207.0,128.0,128.0,79.0
25582,25582,178,15,40,0,1,5,201.0,114.0,114.0,87.0
25583,25583,178,15,50,0,1,5,213.0,121.0,121.0,92.0
25584,25584,178,16,0,0,1,5,221.0,131.0,131.0,90.0
25585,25585,178,16,10,0,1,5,177.0,103.0,103.0,74.0
25586,25586,178,16,20,0,1,5,204.0,114.0,114.0,90.0
25587,25587,178,16,30,0,1,5,209.0,126.0,126.0,83.0
25588,25588,178,16,40,0,1,5,192.0,110.0,110.0,82.0
25589,25589,178,16,50,0,1,5,187.0,102.0,102.0,85.0
25590,25590,178,17,0,0,1,5,238.0,159.0,159.0,79.0
25591,25591,178,17,10,0,1,5,209.0,125.0,125.0,84.0
25592,25592,178,17,20,0,1,5,235.0,143.0,143.0,92.0
25593,25593,178,17,30,0,1,5,211.0,106.0,106.0,105.0
25594,25594,178,17,40,0,1,5,207.0,134.0,134.0,73.0
25595,25595,178,17,50,0,1,5,178.0,114.0,114.0,64.0
25596,25596,178,18,0,0,1,5,173.0,98.0,98.0,75.0
25597,25597,178,18,10,0,1,5,160.0,84.0,84.0,76.0
25598,25598,178,18,20,0,1,5,186.0,126.0,126.0,60.0
25599,25599,178,18,30,0,1,5,163.0,96.0,96.0,67.0
25600,25600,178,18,40,0,1,5,175.0,113.0,113.0,62.0
25601,25601,178,18,50,0,1,5,182.0,108.0,108.0,74.0
25602,25602,178,19,0,0,1,5,153.0,72.0,72.0,81.0
25603,25603,178,19,10,0,1,5,161.0,91.0,91.0,70.0
25604,25604,178,19,20,0,1,5,131.0,65.0,65.0,66.0
25605,25605,178,19,30,0,1,5,152.0,90.0,90.0,62.0
25606,25606,178,19,40,0,1,5,151.0,73.0,73.0,78.0
25607,25607,178,19,50,0,1,5,160.0,84.0,84.0,76.0
25608,25608,178,20,0,0,1,5,116.0,53.0,53.0,63.0
25609,25609,178,20,10,0,1,5,175.0,107.0,107.0,68.0
25610,25610,178,20,20,0,1,5,159.0,100.0,100.0,59.0
25611,25611,178,20,30,0,1,5,153.0,78.0,78.0,75.0
25612,25612,178,20,40,0,1,5,144.0,77.0,77.0,67.0
25613,25613,178,20,50,0,1,5,113.0,58.0,58.0,55.0
25614,25614,178,21,0,0,1,5,126.0,76.0,76.0,50.0
25615,25615,178,21,10,0,1,5,126.0,79.0,79.0,47.0
25616,25616,178,21,20,0,1,5,157.0,111.0,111.0,46.0
25617,25617,178,21,30,0,1,5,106.0,61.0,61.0,45.0
25618,25618,178,21,40,0,1,5,127.0,100.0,100.0,27.0
25619,25619,178,21,50,0,1,5,66.0,43.0,43.0,23.0
25620,25620,178,22,0,0,1,5,142.0,103.0,103.0,39.0
25621,25621,178,22,10,0,1,5,115.0,68.0,68.0,47.0
25622,25622,178,22,20,0,1,5,133.0,92.0,92.0,41.0
25623,25623,178,22,30,0,1,5,137.0,118.0,118.0,19.0
25624,25624,178,22,40,0,1,5,104.0,95.0,95.0,9.0
25625,25625,178,22,50,0,1,5,24.0,19.0,19.0,5.0
25662,25662,179,5,0,0,1,5,0.0,0.0,0.0,0.0
25663,25663,179,5,10,0,1,5,7.0,0.0,0.0,7.0
