,Unnamed: 0,stationid,startTime,inNums,outNums,flow
20697,20697,192,2022/4/15 16:30:00,198,108,90
20698,20698,192,2022/4/15 16:40:00,238,103,135
20699,20699,192,2022/4/15 16:50:00,237,121,116
20700,20700,192,2022/4/15 17:00:00,315,138,177
20701,20701,192,2022/4/15 17:10:00,352,138,214
20702,20702,192,2022/4/15 17:20:00,347,212,135
20703,20703,192,2022/4/15 17:30:00,577,233,344
20704,20704,192,2022/4/15 17:40:00,1032,197,835
20705,20705,192,2022/4/15 17:50:00,621,326,295
20706,20706,192,2022/4/15 18:00:00,335,327,8
20707,20707,192,2022/4/15 18:10:00,462,347,115
20708,20708,192,2022/4/15 18:20:00,271,348,-77
20709,20709,192,2022/4/15 18:30:00,224,348,-124
20710,20710,192,2022/4/15 18:40:00,181,326,-145
20711,20711,192,2022/4/15 18:50:00,144,322,-178
20712,20712,192,2022/4/15 19:00:00,74,234,-160
20713,20713,192,2022/4/15 19:10:00,67,199,-132
20714,20714,192,2022/4/15 19:20:00,59,137,-78
20715,20715,192,2022/4/15 19:30:00,46,116,-70
20716,20716,192,2022/4/15 19:40:00,45,110,-65
20717,20717,192,2022/4/15 19:50:00,40,110,-70
20718,20718,192,2022/4/15 20:00:00,40,123,-83
20719,20719,192,2022/4/15 20:10:00,33,113,-80
20720,20720,192,2022/4/15 20:20:00,34,115,-81
20721,20721,192,2022/4/15 20:30:00,37,121,-84
20722,20722,192,2022/4/15 20:40:00,32,111,-79
20723,20723,192,2022/4/15 20:50:00,26,108,-82
20724,20724,192,2022/4/15 21:00:00,27,118,-91
20725,20725,192,2022/4/15 21:10:00,29,103,-74
20726,20726,192,2022/4/15 21:20:00,25,125,-100
20727,20727,192,2022/4/15 21:30:00,24,122,-98
20728,20728,192,2022/4/15 21:40:00,25,108,-83
20729,20729,192,2022/4/15 21:50:00,21,102,-81
20730,20730,192,2022/4/15 22:00:00,20,120,-100
20731,20731,192,2022/4/15 22:10:00,17,103,-86
20732,20732,192,2022/4/15 22:20:00,15,85,-70
20733,20733,192,2022/4/15 22:30:00,9,122,-113
20734,20734,192,2022/4/15 22:40:00,6,102,-96
20735,20735,192,2022/4/15 22:50:00,3,77,-74
20736,20736,193,2022/4/15 5:00:00,0,1,-1
20737,20737,193,2022/4/15 5:10:00,4,1,3
20738,20738,193,2022/4/15 5:20:00,5,1,4
20739,20739,193,2022/4/15 5:30:00,7,1,6
20740,20740,193,2022/4/15 5:40:00,7,1,6
20741,20741,193,2022/4/15 5:50:00,12,1,11
20742,20742,193,2022/4/15 6:00:00,18,1,17
20743,20743,193,2022/4/15 6:10:00,17,1,16
20744,20744,193,2022/4/15 6:20:00,25,20,5
20745,20745,193,2022/4/15 6:30:00,31,65,-34
20746,20746,193,2022/4/15 6:40:00,39,70,-31
20747,20747,193,2022/4/15 6:50:00,44,76,-32
20748,20748,193,2022/4/15 7:00:00,58,99,-41
20749,20749,193,2022/4/15 7:10:00,56,105,-49
20750,20750,193,2022/4/15 7:20:00,84,101,-17
20751,20751,193,2022/4/15 7:30:00,87,109,-22
20752,20752,193,2022/4/15 7:40:00,187,180,7
20753,20753,193,2022/4/15 7:50:00,224,218,6
20754,20754,193,2022/4/15 8:00:00,243,380,-137
20755,20755,193,2022/4/15 8:10:00,274,405,-131
20756,20756,193,2022/4/15 8:20:00,259,593,-334
20757,20757,193,2022/4/15 8:30:00,222,1932,-1710
20758,20758,193,2022/4/15 8:40:00,150,1936,-1786
20759,20759,193,2022/4/15 8:50:00,100,1537,-1437
20760,20760,193,2022/4/15 9:00:00,75,483,-408
20761,20761,193,2022/4/15 9:10:00,77,489,-412
20762,20762,193,2022/4/15 9:20:00,65,378,-313
20763,20763,193,2022/4/15 9:30:00,51,324,-273
20764,20764,193,2022/4/15 9:40:00,47,231,-184
20765,20765,193,2022/4/15 9:50:00,48,157,-109
20766,20766,193,2022/4/15 10:00:00,44,105,-61
20767,20767,193,2022/4/15 10:10:00,43,123,-80
20768,20768,193,2022/4/15 10:20:00,42,114,-72
20769,20769,193,2022/4/15 10:30:00,38,88,-50
20770,20770,193,2022/4/15 10:40:00,46,101,-55
20771,20771,193,2022/4/15 10:50:00,43,112,-69
20772,20772,193,2022/4/15 11:00:00,35,90,-55
20773,20773,193,2022/4/15 11:10:00,41,96,-55
20774,20774,193,2022/4/15 11:20:00,38,93,-55
20775,20775,193,2022/4/15 11:30:00,35,75,-40
20776,20776,193,2022/4/15 11:40:00,41,93,-52
20777,20777,193,2022/4/15 11:50:00,45,97,-52
20778,20778,193,2022/4/15 12:00:00,44,91,-47
20779,20779,193,2022/4/15 12:10:00,44,95,-51
20780,20780,193,2022/4/15 12:20:00,48,77,-29
20781,20781,193,2022/4/15 12:30:00,46,112,-66
20782,20782,193,2022/4/15 12:40:00,48,90,-42
20783,20783,193,2022/4/15 12:50:00,46,105,-59
20784,20784,193,2022/4/15 13:00:00,46,112,-66
20785,20785,193,2022/4/15 13:10:00,50,93,-43
20786,20786,193,2022/4/15 13:20:00,40,103,-63
20787,20787,193,2022/4/15 13:30:00,45,90,-45
20788,20788,193,2022/4/15 13:40:00,47,111,-64
20789,20789,193,2022/4/15 13:50:00,46,97,-51
20790,20790,193,2022/4/15 14:00:00,45,105,-60
20791,20791,193,2022/4/15 14:10:00,48,101,-53
20792,20792,193,2022/4/15 14:20:00,46,93,-47
20793,20793,193,2022/4/15 14:30:00,47,105,-58
20794,20794,193,2022/4/15 14:40:00,49,78,-29
20795,20795,193,2022/4/15 14:50:00,53,108,-55
20796,20796,193,2022/4/15 15:00:00,69,76,-7
20797,20797,193,2022/4/15 15:10:00,94,103,-9
20798,20798,193,2022/4/15 15:20:00,75,104,-29
20799,20799,193,2022/4/15 15:30:00,62,76,-14
20800,20800,193,2022/4/15 15:40:00,72,103,-31
20801,20801,193,2022/4/15 15:50:00,70,82,-12
20802,20802,193,2022/4/15 16:00:00,75,105,-30
20803,20803,193,2022/4/15 16:10:00,95,91,4
20804,20804,193,2022/4/15 16:20:00,92,114,-22
20805,20805,193,2022/4/15 16:30:00,137,97,40
20806,20806,193,2022/4/15 16:40:00,187,102,85
20807,20807,193,2022/4/15 16:50:00,185,123,62
20808,20808,193,2022/4/15 17:00:00,262,102,160
20809,20809,193,2022/4/15 17:10:00,324,102,222
20810,20810,193,2022/4/15 17:20:00,314,110,204
20811,20811,193,2022/4/15 17:30:00,462,125,337
20812,20812,193,2022/4/15 17:40:00,1158,106,1052
20813,20813,193,2022/4/15 17:50:00,653,138,515
20814,20814,193,2022/4/15 18:00:00,645,143,502
20815,20815,193,2022/4/15 18:10:00,1561,150,1411
20816,20816,193,2022/4/15 18:20:00,821,184,637
20817,20817,193,2022/4/15 18:30:00,570,151,419
20818,20818,193,2022/4/15 18:40:00,354,181,173
20819,20819,193,2022/4/15 18:50:00,256,130,126
20820,20820,193,2022/4/15 19:00:00,210,103,107
20821,20821,193,2022/4/15 19:10:00,211,125,86
20822,20822,193,2022/4/15 19:20:00,148,104,44
20823,20823,193,2022/4/15 19:30:00,96,92,4
20824,20824,193,2022/4/15 19:40:00,163,92,71
20825,20825,193,2022/4/15 19:50:00,81,84,-3
20826,20826,193,2022/4/15 20:00:00,67,76,-9
20827,20827,193,2022/4/15 20:10:00,71,82,-11
20828,20828,193,2022/4/15 20:20:00,57,67,-10
20829,20829,193,2022/4/15 20:30:00,55,77,-22
20830,20830,193,2022/4/15 20:40:00,59,73,-14
20831,20831,193,2022/4/15 20:50:00,45,70,-25
20832,20832,193,2022/4/15 21:00:00,73,88,-15
20833,20833,193,2022/4/15 21:10:00,97,67,30
20834,20834,193,2022/4/15 21:20:00,44,63,-19
20835,20835,193,2022/4/15 21:30:00,42,88,-46
20836,20836,193,2022/4/15 21:40:00,37,70,-33
20837,20837,193,2022/4/15 21:50:00,33,65,-32
20838,20838,193,2022/4/15 22:00:00,33,78,-45
20839,20839,193,2022/4/15 22:10:00,29,67,-38
20840,20840,193,2022/4/15 22:20:00,17,62,-45
20841,20841,193,2022/4/15 22:30:00,0,74,-74
20842,20842,193,2022/4/15 22:40:00,0,79,-79
20843,20843,193,2022/4/15 22:50:00,0,50,-50
20844,20844,194,2022/4/15 5:00:00,0,1,-1
20845,20845,194,2022/4/15 5:10:00,0,1,-1
20846,20846,194,2022/4/15 5:20:00,0,1,-1
20847,20847,194,2022/4/15 5:30:00,0,1,-1
20848,20848,194,2022/4/15 5:40:00,0,1,-1
20849,20849,194,2022/4/15 5:50:00,17,1,16
20850,20850,194,2022/4/15 6:00:00,33,1,32
20851,20851,194,2022/4/15 6:10:00,57,23,34
20852,20852,194,2022/4/15 6:20:00,77,33,44
20853,20853,194,2022/4/15 6:30:00,127,36,91
20854,20854,194,2022/4/15 6:40:00,183,43,140
20855,20855,194,2022/4/15 6:50:00,201,63,138
20856,20856,194,2022/4/15 7:00:00,280,65,215
20857,20857,194,2022/4/15 7:10:00,300,77,223
20858,20858,194,2022/4/15 7:20:00,365,104,261
20859,20859,194,2022/4/15 7:30:00,390,105,285
20860,20860,194,2022/4/15 7:40:00,365,108,257
20861,20861,194,2022/4/15 7:50:00,364,97,267
20862,20862,194,2022/4/15 8:00:00,336,122,214
20863,20863,194,2022/4/15 8:10:00,343,126,217
20864,20864,194,2022/4/15 8:20:00,317,125,192
20865,20865,194,2022/4/15 8:30:00,269,111,158
20866,20866,194,2022/4/15 8:40:00,187,105,82
20867,20867,194,2022/4/15 8:50:00,106,105,1
20868,20868,194,2022/4/15 9:00:00,100,77,23
20869,20869,194,2022/4/15 9:10:00,67,76,-9
20870,20870,194,2022/4/15 9:20:00,48,63,-15
20871,20871,194,2022/4/15 9:30:00,48,61,-13
20872,20872,194,2022/4/15 9:40:00,40,72,-32
20873,20873,194,2022/4/15 9:50:00,39,64,-25
20874,20874,194,2022/4/15 10:00:00,33,60,-27
20875,20875,194,2022/4/15 10:10:00,37,63,-26
20876,20876,194,2022/4/15 10:20:00,31,62,-31
20877,20877,194,2022/4/15 10:30:00,30,65,-35
20878,20878,194,2022/4/15 10:40:00,27,64,-37
20879,20879,194,2022/4/15 10:50:00,29,46,-17
20880,20880,194,2022/4/15 11:00:00,26,67,-41
20881,20881,194,2022/4/15 11:10:00,31,66,-35
20882,20882,194,2022/4/15 11:20:00,31,54,-23
20883,20883,194,2022/4/15 11:30:00,26,70,-44
20884,20884,194,2022/4/15 11:40:00,26,63,-37
20885,20885,194,2022/4/15 11:50:00,36,48,-12
20886,20886,194,2022/4/15 12:00:00,32,63,-31
20887,20887,194,2022/4/15 12:10:00,35,63,-28
20888,20888,194,2022/4/15 12:20:00,29,49,-20
20889,20889,194,2022/4/15 12:30:00,35,60,-25
20890,20890,194,2022/4/15 12:40:00,26,61,-35
20891,20891,194,2022/4/15 12:50:00,35,47,-12
20892,20892,194,2022/4/15 13:00:00,26,64,-38
20893,20893,194,2022/4/15 13:10:00,23,64,-41
20894,20894,194,2022/4/15 13:20:00,28,54,-26
20895,20895,194,2022/4/15 13:30:00,26,71,-45
20896,20896,194,2022/4/15 13:40:00,25,61,-36
20897,20897,194,2022/4/15 13:50:00,26,49,-23
20898,20898,194,2022/4/15 14:00:00,27,70,-43
20899,20899,194,2022/4/15 14:10:00,25,69,-44
20900,20900,194,2022/4/15 14:20:00,31,50,-19
20901,20901,194,2022/4/15 14:30:00,24,63,-39
20902,20902,194,2022/4/15 14:40:00,25,66,-41
20903,20903,194,2022/4/15 14:50:00,29,58,-29
20904,20904,194,2022/4/15 15:00:00,23,74,-51
20905,20905,194,2022/4/15 15:10:00,26,64,-38
20906,20906,194,2022/4/15 15:20:00,24,60,-36
20907,20907,194,2022/4/15 15:30:00,31,75,-44
20908,20908,194,2022/4/15 15:40:00,28,73,-45
20909,20909,194,2022/4/15 15:50:00,31,61,-30
20910,20910,194,2022/4/15 16:00:00,28,76,-48
20911,20911,194,2022/4/15 16:10:00,30,93,-63
20912,20912,194,2022/4/15 16:20:00,36,78,-42
20913,20913,194,2022/4/15 16:30:00,42,91,-49
20914,20914,194,2022/4/15 16:40:00,47,105,-58
20915,20915,194,2022/4/15 16:50:00,40,93,-53
20916,20916,194,2022/4/15 17:00:00,44,103,-59
20917,20917,194,2022/4/15 17:10:00,74,101,-27
20918,20918,194,2022/4/15 17:20:00,67,121,-54
20919,20919,194,2022/4/15 17:30:00,88,123,-35
20920,20920,194,2022/4/15 17:40:00,169,127,42
20921,20921,194,2022/4/15 17:50:00,71,118,-47
20922,20922,194,2022/4/15 18:00:00,51,145,-94
20923,20923,194,2022/4/15 18:10:00,48,144,-96
20924,20924,194,2022/4/15 18:20:00,40,182,-142
20925,20925,194,2022/4/15 18:30:00,28,139,-111
20926,20926,194,2022/4/15 18:40:00,26,169,-143
20927,20927,194,2022/4/15 18:50:00,27,181,-154
20928,20928,194,2022/4/15 19:00:00,26,147,-121
20929,20929,194,2022/4/15 19:10:00,27,144,-117
20930,20930,194,2022/4/15 19:20:00,25,116,-91
20931,20931,194,2022/4/15 19:30:00,27,105,-78
20932,20932,194,2022/4/15 19:40:00,23,109,-86
20933,20933,194,2022/4/15 19:50:00,20,109,-89
20934,20934,194,2022/4/15 20:00:00,22,107,-85
20935,20935,194,2022/4/15 20:10:00,21,100,-79
20936,20936,194,2022/4/15 20:20:00,15,102,-87
20937,20937,194,2022/4/15 20:30:00,20,95,-75
20938,20938,194,2022/4/15 20:40:00,17,82,-65
20939,20939,194,2022/4/15 20:50:00,13,94,-81
20940,20940,194,2022/4/15 21:00:00,22,74,-52
20941,20941,194,2022/4/15 21:10:00,13,99,-86
20942,20942,194,2022/4/15 21:20:00,16,85,-69
20943,20943,194,2022/4/15 21:30:00,10,75,-65
20944,20944,194,2022/4/15 21:40:00,10,77,-67
20945,20945,194,2022/4/15 21:50:00,10,77,-67
20946,20946,194,2022/4/15 22:00:00,6,64,-58
20947,20947,194,2022/4/15 22:10:00,2,94,-92
20948,20948,194,2022/4/15 22:20:00,1,67,-66
20949,20949,194,2022/4/15 22:30:00,1,69,-68
20950,20950,194,2022/4/15 22:40:00,0,38,-38
20951,20951,194,2022/4/15 22:50:00,0,3,-3
20952,20952,195,2022/4/15 5:00:00,0,1,-1
20953,20953,195,2022/4/15 5:10:00,0,1,-1
20954,20954,195,2022/4/15 5:20:00,0,1,-1
20955,20955,195,2022/4/15 5:30:00,0,1,-1
20956,20956,195,2022/4/15 5:40:00,1,1,0
20957,20957,195,2022/4/15 5:50:00,3,1,2
20958,20958,195,2022/4/15 6:00:00,8,1,7
20959,20959,195,2022/4/15 6:10:00,19,5,14
20960,20960,195,2022/4/15 6:20:00,32,29,3
20961,20961,195,2022/4/15 6:30:00,42,41,1
20962,20962,195,2022/4/15 6:40:00,46,29,17
20963,20963,195,2022/4/15 6:50:00,56,51,5
20964,20964,195,2022/4/15 7:00:00,77,63,14
20965,20965,195,2022/4/15 7:10:00,100,63,37
20966,20966,195,2022/4/15 7:20:00,168,61,107
20967,20967,195,2022/4/15 7:30:00,215,62,153
20968,20968,195,2022/4/15 7:40:00,223,69,154
20969,20969,195,2022/4/15 7:50:00,224,72,152
20970,20970,195,2022/4/15 8:00:00,183,76,107
20971,20971,195,2022/4/15 8:10:00,190,105,85
20972,20972,195,2022/4/15 8:20:00,175,91,84
20973,20973,195,2022/4/15 8:30:00,110,80,30
20974,20974,195,2022/4/15 8:40:00,84,83,1
20975,20975,195,2022/4/15 8:50:00,63,76,-13
20976,20976,195,2022/4/15 9:00:00,46,67,-21
20977,20977,195,2022/4/15 9:10:00,33,51,-18
20978,20978,195,2022/4/15 9:20:00,30,50,-20
20979,20979,195,2022/4/15 9:30:00,28,48,-20
20980,20980,195,2022/4/15 9:40:00,28,41,-13
20981,20981,195,2022/4/15 9:50:00,23,33,-10
20982,20982,195,2022/4/15 10:00:00,22,31,-9
20983,20983,195,2022/4/15 10:10:00,21,34,-13
20984,20984,195,2022/4/15 10:20:00,19,34,-15
20985,20985,195,2022/4/15 10:30:00,18,37,-19
20986,20986,195,2022/4/15 10:40:00,16,23,-7
20987,20987,195,2022/4/15 10:50:00,17,32,-15
20988,20988,195,2022/4/15 11:00:00,15,33,-18
20989,20989,195,2022/4/15 11:10:00,18,23,-5
20990,20990,195,2022/4/15 11:20:00,19,39,-20
20991,20991,195,2022/4/15 11:30:00,14,33,-19
20992,20992,195,2022/4/15 11:40:00,17,23,-6
20993,20993,195,2022/4/15 11:50:00,17,40,-23
20994,20994,195,2022/4/15 12:00:00,17,37,-20
20995,20995,195,2022/4/15 12:10:00,16,25,-9
20996,20996,195,2022/4/15 12:20:00,17,41,-24
20997,20997,195,2022/4/15 12:30:00,16,41,-25
20998,20998,195,2022/4/15 12:40:00,16,31,-15
20999,20999,195,2022/4/15 12:50:00,18,46,-28
21000,21000,195,2022/4/15 13:00:00,17,42,-25
21001,21001,195,2022/4/15 13:10:00,20,32,-12
21002,21002,195,2022/4/15 13:20:00,15,51,-36
21003,21003,195,2022/4/15 13:30:00,16,38,-22
21004,21004,195,2022/4/15 13:40:00,19,32,-13
21005,21005,195,2022/4/15 13:50:00,16,45,-29
21006,21006,195,2022/4/15 14:00:00,15,38,-23
21007,21007,195,2022/4/15 14:10:00,18,33,-15
21008,21008,195,2022/4/15 14:20:00,15,38,-23
21009,21009,195,2022/4/15 14:30:00,16,44,-28
21010,21010,195,2022/4/15 14:40:00,17,29,-12
21011,21011,195,2022/4/15 14:50:00,16,48,-32
21012,21012,195,2022/4/15 15:00:00,15,40,-25
21013,21013,195,2022/4/15 15:10:00,21,35,-14
21014,21014,195,2022/4/15 15:20:00,16,47,-31
21015,21015,195,2022/4/15 15:30:00,22,51,-29
21016,21016,195,2022/4/15 15:40:00,21,35,-14
21017,21017,195,2022/4/15 15:50:00,19,54,-35
21018,21018,195,2022/4/15 16:00:00,19,51,-32
21019,21019,195,2022/4/15 16:10:00,25,41,-16
21020,21020,195,2022/4/15 16:20:00,24,62,-38
21021,21021,195,2022/4/15 16:30:00,28,71,-43
21022,21022,195,2022/4/15 16:40:00,35,53,-18
21023,21023,195,2022/4/15 16:50:00,36,79,-43
21024,21024,195,2022/4/15 17:00:00,27,79,-52
21025,21025,195,2022/4/15 17:10:00,35,83,-48
21026,21026,195,2022/4/15 17:20:00,47,90,-43
21027,21027,195,2022/4/15 17:30:00,41,102,-61
21028,21028,195,2022/4/15 17:40:00,39,105,-66
21029,21029,195,2022/4/15 17:50:00,37,102,-65
21030,21030,195,2022/4/15 18:00:00,30,121,-91
21031,21031,195,2022/4/15 18:10:00,34,108,-74
21032,21032,195,2022/4/15 18:20:00,28,112,-84
21033,21033,195,2022/4/15 18:30:00,22,89,-67
21034,21034,195,2022/4/15 18:40:00,25,111,-86
21035,21035,195,2022/4/15 18:50:00,22,104,-82
21036,21036,195,2022/4/15 19:00:00,17,113,-96
21037,21037,195,2022/4/15 19:10:00,18,107,-89
21038,21038,195,2022/4/15 19:20:00,13,101,-88
21039,21039,195,2022/4/15 19:30:00,12,99,-87
21040,21040,195,2022/4/15 19:40:00,16,77,-61
21041,21041,195,2022/4/15 19:50:00,10,80,-70
21042,21042,195,2022/4/15 20:00:00,11,64,-53
21043,21043,195,2022/4/15 20:10:00,13,68,-55
21044,21044,195,2022/4/15 20:20:00,12,70,-58
21045,21045,195,2022/4/15 20:30:00,12,62,-50
21046,21046,195,2022/4/15 20:40:00,11,61,-50
21047,21047,195,2022/4/15 20:50:00,9,46,-37
21048,21048,195,2022/4/15 21:00:00,11,64,-53
21049,21049,195,2022/4/15 21:10:00,11,67,-56
21050,21050,195,2022/4/15 21:20:00,11,46,-35
21051,21051,195,2022/4/15 21:30:00,10,62,-52
21052,21052,195,2022/4/15 21:40:00,5,66,-61
21053,21053,195,2022/4/15 21:50:00,7,40,-33
21054,21054,195,2022/4/15 22:00:00,4,59,-55
21055,21055,195,2022/4/15 22:10:00,4,43,-39
21056,21056,195,2022/4/15 22:20:00,2,52,-50
21057,21057,195,2022/4/15 22:30:00,0,32,-32
21058,21058,195,2022/4/15 22:40:00,0,3,-3
21059,21059,195,2022/4/15 22:50:00,0,3,-3
21060,21060,196,2022/4/15 5:00:00,0,1,-1
21061,21061,196,2022/4/15 5:10:00,0,1,-1
21062,21062,196,2022/4/15 5:20:00,0,1,-1
21063,21063,196,2022/4/15 5:30:00,0,1,-1
21064,21064,196,2022/4/15 5:40:00,0,1,-1
21065,21065,196,2022/4/15 5:50:00,25,1,24
21066,21066,196,2022/4/15 6:00:00,53,5,48
21067,21067,196,2022/4/15 6:10:00,58,33,25
21068,21068,196,2022/4/15 6:20:00,91,38,53
21069,21069,196,2022/4/15 6:30:00,147,76,71
21070,21070,196,2022/4/15 6:40:00,225,77,148
21071,21071,196,2022/4/15 6:50:00,281,108,173
21072,21072,196,2022/4/15 7:00:00,348,93,255
21073,21073,196,2022/4/15 7:10:00,596,114,482
21074,21074,196,2022/4/15 7:20:00,629,123,506
21075,21075,196,2022/4/15 7:30:00,722,146,576
21076,21076,196,2022/4/15 7:40:00,722,184,538
21077,21077,196,2022/4/15 7:50:00,722,145,577
21078,21078,196,2022/4/15 8:00:00,599,144,455
21079,21079,196,2022/4/15 8:10:00,601,179,422
21080,21080,196,2022/4/15 8:20:00,376,153,223
21081,21081,196,2022/4/15 8:30:00,279,153,126
21082,21082,196,2022/4/15 8:40:00,227,121,106
21083,21083,196,2022/4/15 8:50:00,177,116,61
21084,21084,196,2022/4/15 9:00:00,142,87,55
21085,21085,196,2022/4/15 9:10:00,72,103,-31
21086,21086,196,2022/4/15 9:20:00,63,100,-37
21087,21087,196,2022/4/15 9:30:00,55,93,-38
21088,21088,196,2022/4/15 9:40:00,40,90,-50
21089,21089,196,2022/4/15 9:50:00,39,72,-33
21090,21090,196,2022/4/15 10:00:00,41,96,-55
21091,21091,196,2022/4/15 10:10:00,27,92,-65
21092,21092,196,2022/4/15 10:20:00,35,76,-41
21093,21093,196,2022/4/15 10:30:00,28,75,-47
21094,21094,196,2022/4/15 10:40:00,35,90,-55
21095,21095,196,2022/4/15 10:50:00,26,78,-52
21096,21096,196,2022/4/15 11:00:00,37,72,-35
21097,21097,196,2022/4/15 11:10:00,36,87,-51
21098,21098,196,2022/4/15 11:20:00,38,77,-39
21099,21099,196,2022/4/15 11:30:00,36,84,-48
21100,21100,196,2022/4/15 11:40:00,41,91,-50
21101,21101,196,2022/4/15 11:50:00,43,76,-33
21102,21102,196,2022/4/15 12:00:00,48,77,-29
21103,21103,196,2022/4/15 12:10:00,40,90,-50
21104,21104,196,2022/4/15 12:20:00,51,75,-24
21105,21105,196,2022/4/15 12:30:00,52,73,-21
21106,21106,196,2022/4/15 12:40:00,40,96,-56
21107,21107,196,2022/4/15 12:50:00,42,77,-35
21108,21108,196,2022/4/15 13:00:00,42,73,-31
21109,21109,196,2022/4/15 13:10:00,41,98,-57
21110,21110,196,2022/4/15 13:20:00,38,84,-46
21111,21111,196,2022/4/15 13:30:00,34,81,-47
21112,21112,196,2022/4/15 13:40:00,42,101,-59
21113,21113,196,2022/4/15 13:50:00,29,81,-52
21114,21114,196,2022/4/15 14:00:00,32,75,-43
21115,21115,196,2022/4/15 14:10:00,28,101,-73
21116,21116,196,2022/4/15 14:20:00,31,79,-48
21117,21117,196,2022/4/15 14:30:00,33,76,-43
21118,21118,196,2022/4/15 14:40:00,26,106,-80
21119,21119,196,2022/4/15 14:50:00,33,79,-46
21120,21120,196,2022/4/15 15:00:00,37,92,-55
21121,21121,196,2022/4/15 15:10:00,32,110,-78
21122,21122,196,2022/4/15 15:20:00,43,86,-43
21123,21123,196,2022/4/15 15:30:00,40,97,-57
21124,21124,196,2022/4/15 15:40:00,43,109,-66
21125,21125,196,2022/4/15 15:50:00,42,109,-67
21126,21126,196,2022/4/15 16:00:00,47,98,-51
21127,21127,196,2022/4/15 16:10:00,53,122,-69
21128,21128,196,2022/4/15 16:20:00,78,99,-21
21129,21129,196,2022/4/15 16:30:00,106,99,7
21130,21130,196,2022/4/15 16:40:00,195,108,87
21131,21131,196,2022/4/15 16:50:00,123,129,-6
21132,21132,196,2022/4/15 17:00:00,183,149,34
21133,21133,196,2022/4/15 17:10:00,211,143,68
21134,21134,196,2022/4/15 17:20:00,261,178,83
21135,21135,196,2022/4/15 17:30:00,208,213,-5
21136,21136,196,2022/4/15 17:40:00,205,197,8
21137,21137,196,2022/4/15 17:50:00,198,232,-34
21138,21138,196,2022/4/15 18:00:00,157,208,-51
21139,21139,196,2022/4/15 18:10:00,206,218,-12
21140,21140,196,2022/4/15 18:20:00,170,217,-47
21141,21141,196,2022/4/15 18:30:00,103,234,-131
21142,21142,196,2022/4/15 18:40:00,76,233,-157
21143,21143,196,2022/4/15 18:50:00,45,256,-211
21144,21144,196,2022/4/15 19:00:00,35,219,-184
21145,21145,196,2022/4/15 19:10:00,36,198,-162
21146,21146,196,2022/4/15 19:20:00,27,208,-181
21147,21147,196,2022/4/15 19:30:00,31,179,-148
21148,21148,196,2022/4/15 19:40:00,25,158,-133
21149,21149,196,2022/4/15 19:50:00,33,128,-95
21150,21150,196,2022/4/15 20:00:00,29,111,-82
21151,21151,196,2022/4/15 20:10:00,29,100,-71
21152,21152,196,2022/4/15 20:20:00,28,127,-99
21153,21153,196,2022/4/15 20:30:00,27,104,-77
21154,21154,196,2022/4/15 20:40:00,25,107,-82
21155,21155,196,2022/4/15 20:50:00,30,106,-76
21156,21156,196,2022/4/15 21:00:00,24,104,-80
21157,21157,196,2022/4/15 21:10:00,23,114,-91
21158,21158,196,2022/4/15 21:20:00,22,123,-101
21159,21159,196,2022/4/15 21:30:00,24,108,-84
21160,21160,196,2022/4/15 21:40:00,18,99,-81
21161,21161,196,2022/4/15 21:50:00,14,124,-110
21162,21162,196,2022/4/15 22:00:00,12,103,-91
21163,21163,196,2022/4/15 22:10:00,7,96,-89
21164,21164,196,2022/4/15 22:20:00,2,108,-106
21165,21165,196,2022/4/15 22:30:00,1,63,-62
21166,21166,196,2022/4/15 22:40:00,0,102,-102
21167,21167,196,2022/4/15 22:50:00,0,3,-3
21168,21168,197,2022/4/15 5:00:00,0,1,-1
21169,21169,197,2022/4/15 5:10:00,0,1,-1
21170,21170,197,2022/4/15 5:20:00,0,1,-1
21171,21171,197,2022/4/15 5:30:00,0,1,-1
21172,21172,197,2022/4/15 5:40:00,5,1,4
21173,21173,197,2022/4/15 5:50:00,29,1,28
21174,21174,197,2022/4/15 6:00:00,58,1,57
21175,21175,197,2022/4/15 6:10:00,45,1,44
21176,21176,197,2022/4/15 6:20:00,75,19,56
21177,21177,197,2022/4/15 6:30:00,81,21,60
21178,21178,197,2022/4/15 6:40:00,168,21,147
21179,21179,197,2022/4/15 6:50:00,185,48,137
21180,21180,197,2022/4/15 7:00:00,218,64,154
21181,21181,197,2022/4/15 7:10:00,274,99,175
21182,21182,197,2022/4/15 7:20:00,305,106,199
21183,21183,197,2022/4/15 7:30:00,281,109,172
21184,21184,197,2022/4/15 7:40:00,276,198,78
21185,21185,197,2022/4/15 7:50:00,273,138,135
21186,21186,197,2022/4/15 8:00:00,226,122,104
21187,21187,197,2022/4/15 8:10:00,212,93,119
21188,21188,197,2022/4/15 8:20:00,149,76,73
21189,21189,197,2022/4/15 8:30:00,78,60,18
21190,21190,197,2022/4/15 8:40:00,57,65,-8
21191,21191,197,2022/4/15 8:50:00,54,56,-2
21192,21192,197,2022/4/15 9:00:00,32,49,-17
21193,21193,197,2022/4/15 9:10:00,28,47,-19
21194,21194,197,2022/4/15 9:20:00,27,51,-24
21195,21195,197,2022/4/15 9:30:00,28,49,-21
21196,21196,197,2022/4/15 9:40:00,24,50,-26
21197,21197,197,2022/4/15 9:50:00,26,51,-25
21198,21198,197,2022/4/15 10:00:00,25,38,-13
21199,21199,197,2022/4/15 10:10:00,21,40,-19
