stationid,startTime,value,value0-10
310,2022/7/15 14:20,-0.01094086,6.29437533
300,2022/7/15 13:40,-0.01094086,6.29437533
292,2022/7/15 7:20,-0.01094086,6.29437533
43,2022/7/15 12:40,-0.010967742,6.294358144
43,2022/7/15 16:10,-0.010967742,6.294358144
29,2022/7/15 5:10,-0.010967742,6.294358144
36,2022/7/15 5:10,-0.010967742,6.294358144
51,2022/7/15 5:10,-0.010967742,6.294358144
34,2022/7/15 5:10,-0.010967742,6.294358144
65,2022/7/15 11:40,-0.010967742,6.294358144
70,2022/7/15 11:10,-0.010967742,6.294358144
134,2022/7/15 12:20,-0.010967742,6.294358144
181,2022/7/15 11:20,-0.010980392,6.294350057
181,2022/7/15 16:10,-0.010980392,6.294350057
148,2022/7/15 9:30,-0.010987903,6.294345255
92,2022/7/15 9:10,-0.01099359,6.294341619
82,2022/7/15 9:10,-0.01099359,6.294341619
57,2022/7/15 9:20,-0.011008065,6.294332365
138,2022/7/15 18:40,-0.011008065,6.294332365
24,2022/7/15 13:30,-0.011021505,6.294323773
24,2022/7/15 15:00,-0.011021505,6.294323773
24,2022/7/15 15:10,-0.011021505,6.294323773
6,2022/7/15 16:40,-0.011021505,6.294323773
269,2022/7/15 11:50,-0.011059908,6.294299222
286,2022/7/15 20:10,-0.011059908,6.294299222
213,2022/7/15 8:10,-0.011111111,6.294266488
43,2022/7/15 9:00,-0.011129032,6.294255031
46,2022/7/15 9:30,-0.011129032,6.294255031
96,2022/7/15 15:50,-0.011129032,6.294255031
96,2022/7/15 16:30,-0.011129032,6.294255031
119,2022/7/15 10:50,-0.011129032,6.294255031
119,2022/7/15 16:10,-0.011129032,6.294255031
135,2022/7/15 20:30,-0.011129032,6.294255031
195,2022/7/15 13:50,-0.011153846,6.294239167
195,2022/7/15 15:30,-0.011153846,6.294239167
224,2022/7/15 17:40,-0.011217949,6.294198186
246,2022/7/15 15:00,-0.011236559,6.294186288
300,2022/7/15 13:00,-0.011236559,6.294186288
300,2022/7/15 14:50,-0.011236559,6.294186288
291,2022/7/15 14:30,-0.011236559,6.294186288
270,2022/7/15 17:30,-0.011278802,6.294159282
24,2022/7/15 14:00,-0.011290323,6.294151917
24,2022/7/15 14:20,-0.011290323,6.294151917
43,2022/7/15 14:50,-0.011290323,6.294151917
43,2022/7/15 15:00,-0.011290323,6.294151917
43,2022/7/15 15:50,-0.011290323,6.294151917
127,2022/7/15 11:40,-0.011290323,6.294151917
127,2022/7/15 21:50,-0.011290323,6.294151917
136,2022/7/15 14:00,-0.011290323,6.294151917
163,2022/7/15 16:10,-0.011323529,6.294130688
96,2022/7/15 13:30,-0.011370968,6.29410036
119,2022/7/15 10:20,-0.011370968,6.29410036
108,2022/7/15 16:10,-0.011370968,6.29410036
267,2022/7/15 20:20,-0.011428571,6.294063534
124,2022/7/15 11:50,-0.011451613,6.294048803
261,2022/7/15 19:20,-0.011491935,6.294023025
261,2022/7/15 20:20,-0.011532258,6.293997247
310,2022/7/15 6:20,-0.011532258,6.293997247
310,2022/7/15 11:10,-0.011532258,6.293997247
310,2022/7/15 11:20,-0.011532258,6.293997247
310,2022/7/15 11:50,-0.011532258,6.293997247
310,2022/7/15 15:00,-0.011532258,6.293997247
202,2022/7/15 10:40,-0.011538462,6.293993281
194,2022/7/15 17:00,-0.011538462,6.293993281
210,2022/7/15 10:20,-0.011538462,6.293993281
21,2022/7/15 16:40,-0.01155914,6.293980061
24,2022/7/15 14:50,-0.01155914,6.293980061
11,2022/7/15 11:30,-0.01155914,6.293980061
49,2022/7/15 9:20,-0.011612903,6.29394569
31,2022/7/15 5:10,-0.011612903,6.29394569
65,2022/7/15 15:00,-0.011612903,6.29394569
77,2022/7/15 12:30,-0.011612903,6.29394569
76,2022/7/15 12:20,-0.011612903,6.29394569
119,2022/7/15 14:10,-0.011612903,6.29394569
138,2022/7/15 14:00,-0.011612903,6.29394569
141,2022/7/15 6:10,-0.011612903,6.29394569
276,2022/7/15 13:10,-0.011612903,6.29394569
278,2022/7/15 14:40,-0.011612903,6.29394569
282,2022/7/15 14:50,-0.011612903,6.29394569
282,2022/7/15 15:20,-0.011612903,6.29394569
88,2022/7/15 8:10,-0.011666667,6.293911319
84,2022/7/15 8:00,-0.011666667,6.293911319
181,2022/7/15 10:10,-0.011666667,6.293911319
191,2022/7/15 20:20,-0.011666667,6.293911319
189,2022/7/15 6:30,-0.011666667,6.293911319
310,2022/7/15 19:10,-0.011680108,6.293902726
7,2022/7/15 6:20,-0.011693548,6.293894133
9,2022/7/15 6:20,-0.011693548,6.293894133
119,2022/7/15 17:30,-0.011733871,6.293868355
79,2022/7/15 17:50,-0.011774194,6.293842576
144,2022/7/15 21:10,-0.011774194,6.293842576
134,2022/7/15 22:20,-0.011774194,6.293842576
269,2022/7/15 13:00,-0.011797235,6.293827846
21,2022/7/15 16:20,-0.011827957,6.293808205
21,2022/7/15 17:00,-0.011827957,6.293808205
8,2022/7/15 5:00,-0.011827957,6.293808205
240,2022/7/15 12:00,-0.011827957,6.293808205
310,2022/7/15 10:30,-0.011827957,6.293808205
310,2022/7/15 11:00,-0.011827957,6.293808205
310,2022/7/15 12:00,-0.011827957,6.293808205
300,2022/7/15 11:30,-0.011827957,6.293808205
300,2022/7/15 13:30,-0.011827957,6.293808205
302,2022/7/15 15:30,-0.011827957,6.293808205
175,2022/7/15 15:30,-0.011838235,6.293801635
96,2022/7/15 10:00,-0.011854839,6.29379102
96,2022/7/15 13:40,-0.011854839,6.29379102
119,2022/7/15 11:50,-0.011854839,6.29379102
119,2022/7/15 16:40,-0.011854839,6.29379102
7,2022/7/15 7:00,-0.011895161,6.293765242
7,2022/7/15 21:00,-0.011895161,6.293765242
195,2022/7/15 15:20,-0.011923077,6.293747395
43,2022/7/15 12:50,-0.011935484,6.293739463
76,2022/7/15 11:40,-0.011935484,6.293739463
76,2022/7/15 12:50,-0.011935484,6.293739463
128,2022/7/15 14:00,-0.011935484,6.293739463
276,2022/7/15 13:30,-0.011981567,6.293710002
59,2022/7/15 17:50,-0.012056452,6.293662128
21,2022/7/15 16:30,-0.012096774,6.29363635
21,2022/7/15 22:00,-0.012096774,6.29363635
24,2022/7/15 14:10,-0.012096774,6.29363635
64,2022/7/15 8:40,-0.012096774,6.29363635
107,2022/7/15 21:10,-0.012096774,6.29363635
92,2022/7/15 11:50,-0.012115385,6.293624451
240,2022/7/15 6:50,-0.012123656,6.293619164
240,2022/7/15 14:20,-0.012123656,6.293619164
240,2022/7/15 14:30,-0.012123656,6.293619164
259,2022/7/15 20:00,-0.012123656,6.293619164
310,2022/7/15 22:20,-0.012123656,6.293619164
298,2022/7/15 6:20,-0.012123656,6.293619164
280,2022/7/15 15:40,-0.012165899,6.293592158
271,2022/7/15 10:00,-0.012165899,6.293592158
271,2022/7/15 14:30,-0.012165899,6.293592158
269,2022/7/15 14:50,-0.012165899,6.293592158
276,2022/7/15 12:50,-0.012165899,6.293592158
276,2022/7/15 14:10,-0.012165899,6.293592158
283,2022/7/15 14:40,-0.012165899,6.293592158
199,2022/7/15 9:00,-0.012179487,6.293583471
51,2022/7/15 17:00,-0.012258065,6.293533236
50,2022/7/15 5:10,-0.012258065,6.293533236
65,2022/7/15 12:50,-0.012258065,6.293533236
65,2022/7/15 13:30,-0.012258065,6.293533236
65,2022/7/15 15:50,-0.012258065,6.293533236
76,2022/7/15 10:00,-0.012258065,6.293533236
276,2022/7/15 17:30,-0.012292627,6.29351114
16,2022/7/15 18:20,-0.012298387,6.293507458
10,2022/7/15 15:20,-0.012298387,6.293507458
195,2022/7/15 14:50,-0.012307692,6.293501509
195,2022/7/15 16:00,-0.012307692,6.293501509
195,2022/7/15 22:30,-0.012307692,6.293501509
210,2022/7/15 11:20,-0.012307692,6.293501509
224,2022/7/15 16:50,-0.012307692,6.293501509
41,2022/7/15 9:30,-0.01233871,6.293481679
96,2022/7/15 15:20,-0.01233871,6.293481679
93,2022/7/15 11:20,-0.01233871,6.293481679
93,2022/7/15 12:20,-0.01233871,6.293481679
117,2022/7/15 14:30,-0.01233871,6.293481679
142,2022/7/15 19:20,-0.01233871,6.293481679
276,2022/7/15 14:50,-0.01235023,6.293474314
279,2022/7/15 14:00,-0.01235023,6.293474314
161,2022/7/15 10:40,-0.012352941,6.293472581
152,2022/7/15 9:40,-0.012352941,6.293472581
190,2022/7/15 21:20,-0.012352941,6.293472581
180,2022/7/15 15:20,-0.012352941,6.293472581
189,2022/7/15 20:10,-0.012352941,6.293472581
21,2022/7/15 15:40,-0.012365591,6.293464494
21,2022/7/15 16:10,-0.012365591,6.293464494
21,2022/7/15 21:40,-0.012365591,6.293464494
24,2022/7/15 13:10,-0.012365591,6.293464494
27,2022/7/15 5:00,-0.012365591,6.293464494
68,2022/7/15 17:10,-0.012365591,6.293464494
202,2022/7/15 9:00,-0.012393162,6.293446868
246,2022/7/15 22:50,-0.012419355,6.293430122
310,2022/7/15 13:20,-0.012419355,6.293430122
301,2022/7/15 22:00,-0.012419355,6.293430122
181,2022/7/15 18:40,-0.0125,6.293378566
190,2022/7/15 18:50,-0.0125,6.293378566
180,2022/7/15 19:30,-0.0125,6.293378566
280,2022/7/15 14:40,-0.012534562,6.29335647
269,2022/7/15 13:50,-0.012534562,6.29335647
263,2022/7/15 9:50,-0.012534562,6.29335647
270,2022/7/15 14:50,-0.012534562,6.29335647
279,2022/7/15 14:30,-0.012534562,6.29335647
84,2022/7/15 6:50,-0.012564103,6.293337584
83,2022/7/15 10:40,-0.012564103,6.293337584
49,2022/7/15 9:30,-0.012580645,6.293327009
65,2022/7/15 11:30,-0.012580645,6.293327009
65,2022/7/15 12:40,-0.012580645,6.293327009
65,2022/7/15 15:40,-0.012580645,6.293327009
70,2022/7/15 11:40,-0.012580645,6.293327009
70,2022/7/15 12:30,-0.012580645,6.293327009
77,2022/7/15 12:40,-0.012580645,6.293327009
77,2022/7/15 13:40,-0.012580645,6.293327009
96,2022/7/15 14:00,-0.012580645,6.293327009
93,2022/7/15 9:40,-0.012580645,6.293327009
128,2022/7/15 6:20,-0.012580645,6.293327009
121,2022/7/15 21:40,-0.012580645,6.293327009
21,2022/7/15 15:30,-0.012634409,6.293292637
24,2022/7/15 14:40,-0.012634409,6.293292637
24,2022/7/15 15:20,-0.012634409,6.293292637
195,2022/7/15 21:50,-0.012692308,6.293255622
202,2022/7/15 10:50,-0.012692308,6.293255622
181,2022/7/15 11:10,-0.012696078,6.293253212
181,2022/7/15 11:40,-0.012696078,6.293253212
181,2022/7/15 12:00,-0.012696078,6.293253212
192,2022/7/15 16:00,-0.012696078,6.293253212
241,2022/7/15 16:50,-0.012715054,6.293241081
310,2022/7/15 9:50,-0.012715054,6.293241081
279,2022/7/15 20:00,-0.012718894,6.293238626
73,2022/7/15 17:50,-0.012741935,6.293223896
310,2022/7/15 9:20,-0.01281362,6.293178067
96,2022/7/15 16:00,-0.012822581,6.293172338
107,2022/7/15 15:20,-0.012822581,6.293172338
111,2022/7/15 14:40,-0.012822581,6.293172338
164,2022/7/15 11:10,-0.012867647,6.293143528
176,2022/7/15 15:10,-0.012867647,6.293143528
21,2022/7/15 16:00,-0.012903226,6.293120782
11,2022/7/15 12:20,-0.012903226,6.293120782
3,2022/7/15 5:00,-0.012903226,6.293120782
43,2022/7/15 13:10,-0.012903226,6.293120782
43,2022/7/15 16:40,-0.012903226,6.293120782
29,2022/7/15 17:00,-0.012903226,6.293120782
65,2022/7/15 11:00,-0.012903226,6.293120782
70,2022/7/15 15:30,-0.012903226,6.293120782
70,2022/7/15 16:30,-0.012903226,6.293120782
77,2022/7/15 12:00,-0.012903226,6.293120782
144,2022/7/15 21:00,-0.012903226,6.293120782
126,2022/7/15 13:50,-0.012903226,6.293120782
269,2022/7/15 14:10,-0.012903226,6.293120782
240,2022/7/15 12:10,-0.013010753,6.293052039
231,2022/7/15 20:10,-0.013010753,6.293052039
310,2022/7/15 10:00,-0.013010753,6.293052039
310,2022/7/15 10:20,-0.013010753,6.293052039
310,2022/7/15 12:10,-0.013010753,6.293052039
310,2022/7/15 20:20,-0.013010753,6.293052039
307,2022/7/15 6:20,-0.013010753,6.293052039
298,2022/7/15 15:00,-0.013010753,6.293052039
119,2022/7/15 13:50,-0.013064516,6.293017668
210,2022/7/15 12:30,-0.013076923,6.293009737
276,2022/7/15 13:00,-0.013087558,6.293002938
279,2022/7/15 14:10,-0.013087558,6.293002938
15,2022/7/15 20:10,-0.013104839,6.29299189
21,2022/7/15 22:30,-0.013172043,6.292948926
11,2022/7/15 11:20,-0.013172043,6.292948926
56,2022/7/15 9:20,-0.013185484,6.292940333
49,2022/7/15 11:30,-0.013225806,6.292914555
65,2022/7/15 10:40,-0.013225806,6.292914555
65,2022/7/15 15:30,-0.013225806,6.292914555
70,2022/7/15 10:10,-0.013225806,6.292914555
70,2022/7/15 15:50,-0.013225806,6.292914555
77,2022/7/15 11:50,-0.013225806,6.292914555
75,2022/7/15 17:20,-0.013225806,6.292914555
132,2022/7/15 14:00,-0.013225806,6.292914555
17,2022/7/15 6:20,-0.013306452,6.292862998
119,2022/7/15 10:10,-0.013306452,6.292862998
119,2022/7/15 11:00,-0.013306452,6.292862998
119,2022/7/15 15:10,-0.013306452,6.292862998
120,2022/7/15 10:10,-0.013306452,6.292862998
108,2022/7/15 17:50,-0.013306452,6.292862998
240,2022/7/15 7:00,-0.013306452,6.292862998
240,2022/7/15 7:10,-0.013306452,6.292862998
240,2022/7/15 13:10,-0.013306452,6.292862998
310,2022/7/15 10:50,-0.013306452,6.292862998
310,2022/7/15 12:30,-0.013306452,6.292862998
310,2022/7/15 20:40,-0.013306452,6.292862998
181,2022/7/15 13:40,-0.013382353,6.292814474
181,2022/7/15 14:10,-0.013382353,6.292814474
181,2022/7/15 16:30,-0.013382353,6.292814474
181,2022/7/15 20:20,-0.013382353,6.292814474
21,2022/7/15 16:50,-0.01344086,6.29277707
11,2022/7/15 10:40,-0.01344086,6.29277707
27,2022/7/15 6:20,-0.01344086,6.29277707
287,2022/7/15 9:40,-0.013456221,6.29276725
92,2022/7/15 8:50,-0.013461538,6.292763851
85,2022/7/15 9:00,-0.013461538,6.292763851
195,2022/7/15 15:50,-0.013461538,6.292763851
195,2022/7/15 21:20,-0.013461538,6.292763851
202,2022/7/15 11:50,-0.013461538,6.292763851
203,2022/7/15 9:00,-0.013461538,6.292763851
198,2022/7/15 8:50,-0.013461538,6.292763851
224,2022/7/15 9:30,-0.013504274,6.29273653
20,2022/7/15 17:40,-0.013508065,6.292734106
43,2022/7/15 15:10,-0.013548387,6.292708328
43,2022/7/15 15:40,-0.013548387,6.292708328
43,2022/7/15 16:20,-0.013548387,6.292708328
43,2022/7/15 20:20,-0.013548387,6.292708328
43,2022/7/15 22:00,-0.013548387,6.292708328
39,2022/7/15 17:00,-0.013548387,6.292708328
65,2022/7/15 10:20,-0.013548387,6.292708328
70,2022/7/15 12:10,-0.013548387,6.292708328
70,2022/7/15 15:40,-0.013548387,6.292708328
79,2022/7/15 17:20,-0.013548387,6.292708328
119,2022/7/15 13:30,-0.013548387,6.292708328
119,2022/7/15 14:50,-0.013548387,6.292708328
140,2022/7/15 14:00,-0.013548387,6.292708328
231,2022/7/15 15:10,-0.013602151,6.292673956
261,2022/7/15 15:00,-0.013602151,6.292673956
251,2022/7/15 5:00,-0.013602151,6.292673956
310,2022/7/15 9:30,-0.013629032,6.292656771
271,2022/7/15 13:40,-0.013640553,6.292649406
271,2022/7/15 16:00,-0.013640553,6.292649406
130,2022/7/15 19:20,-0.013669355,6.292630993
202,2022/7/15 8:10,-0.013675214,6.292627247
83,2022/7/15 9:20,-0.013685897,6.292620417
121,2022/7/15 22:10,-0.013709677,6.292605215
144,2022/7/15 11:10,-0.013709677,6.292605215
140,2022/7/15 6:10,-0.013709677,6.292605215
207,2022/7/15 17:40,-0.013782051,6.292558946
46,2022/7/15 9:20,-0.013790323,6.292553657
119,2022/7/15 15:00,-0.013790323,6.292553657
236,2022/7/15 9:20,-0.013844086,6.292519286
195,2022/7/15 13:20,-0.013846154,6.292517964
202,2022/7/15 11:30,-0.013846154,6.292517964
210,2022/7/15 11:10,-0.013846154,6.292517964
210,2022/7/15 12:00,-0.013846154,6.292517964
210,2022/7/15 12:40,-0.013846154,6.292517964
181,2022/7/15 9:10,-0.013856209,6.292511536
43,2022/7/15 12:20,-0.013870968,6.292502101
43,2022/7/15 13:00,-0.013870968,6.292502101
43,2022/7/15 20:50,-0.013870968,6.292502101
43,2022/7/15 22:40,-0.013870968,6.292502101
56,2022/7/15 12:00,-0.013870968,6.292502101
65,2022/7/15 14:20,-0.013870968,6.292502101
70,2022/7/15 15:00,-0.013870968,6.292502101
77,2022/7/15 11:30,-0.013870968,6.292502101
135,2022/7/15 21:40,-0.013870968,6.292502101
164,2022/7/15 11:20,-0.013897059,6.292485421
161,2022/7/15 12:50,-0.013897059,6.292485421
240,2022/7/15 14:10,-0.013897849,6.292484916
92,2022/7/15 10:00,-0.013910256,6.292476984
92,2022/7/15 17:10,-0.013910256,6.292476984
23,2022/7/15 15:20,-0.01391129,6.292476323
15,2022/7/15 15:10,-0.01391129,6.292476323
181,2022/7/15 19:10,-0.013970588,6.292438413
21,2022/7/15 20:50,-0.013978495,6.292433358
24,2022/7/15 22:20,-0.013978495,6.292433358
55,2022/7/15 17:30,-0.013978495,6.292433358
287,2022/7/15 10:50,-0.014009217,6.292413718
284,2022/7/15 16:50,-0.014009217,6.292413718
96,2022/7/15 15:30,-0.014032258,6.292398987
119,2022/7/15 12:50,-0.014032258,6.292398987
119,2022/7/15 13:20,-0.014032258,6.292398987
93,2022/7/15 17:20,-0.014032258,6.292398987
103,2022/7/15 15:00,-0.014032258,6.292398987
128,2022/7/15 18:10,-0.014032258,6.292398987
181,2022/7/15 10:50,-0.014068627,6.292375736
181,2022/7/15 14:20,-0.014068627,6.292375736
181,2022/7/15 14:50,-0.014068627,6.292375736
181,2022/7/15 15:20,-0.014068627,6.292375736
188,2022/7/15 6:30,-0.014068627,6.292375736
5,2022/7/15 6:20,-0.014112903,6.292347431
224,2022/7/15 9:20,-0.014188034,6.292299399
43,2022/7/15 9:50,-0.014193548,6.292295874
43,2022/7/15 21:10,-0.014193548,6.292295874
43,2022/7/15 21:30,-0.014193548,6.292295874
56,2022/7/15 13:30,-0.014193548,6.292295874
29,2022/7/15 5:00,-0.014193548,6.292295874
51,2022/7/15 5:00,-0.014193548,6.292295874
65,2022/7/15 9:40,-0.014193548,6.292295874
65,2022/7/15 10:30,-0.014193548,6.292295874
65,2022/7/15 12:20,-0.014193548,6.292295874
65,2022/7/15 13:40,-0.014193548,6.292295874
65,2022/7/15 14:40,-0.014193548,6.292295874
65,2022/7/15 14:50,-0.014193548,6.292295874
70,2022/7/15 14:40,-0.014193548,6.292295874
124,2022/7/15 6:20,-0.014193548,6.292295874
126,2022/7/15 8:00,-0.014193548,6.292295874
238,2022/7/15 5:00,-0.014193548,6.292295874
195,2022/7/15 20:50,-0.014230769,6.292272079
21,2022/7/15 15:50,-0.014247312,6.292261503
11,2022/7/15 10:50,-0.014247312,6.292261503
61,2022/7/15 9:00,-0.014247312,6.292261503
96,2022/7/15 12:40,-0.014274194,6.292244317
96,2022/7/15 14:30,-0.014274194,6.292244317
96,2022/7/15 20:40,-0.014274194,6.292244317
26,2022/7/15 18:40,-0.014314516,6.292218539
86,2022/7/15 22:50,-0.014358974,6.292190117
237,2022/7/15 18:20,-0.014395161,6.292166982
176,2022/7/15 6:40,-0.014411765,6.292156367
181,2022/7/15 16:40,-0.014411765,6.292156367
181,2022/7/15 20:00,-0.014411765,6.292156367
246,2022/7/15 22:40,-0.014489247,6.292106833
237,2022/7/15 21:00,-0.014489247,6.292106833
242,2022/7/15 15:40,-0.014489247,6.292106833
310,2022/7/15 14:30,-0.014489247,6.292106833
310,2022/7/15 22:50,-0.014489247,6.292106833
300,2022/7/15 12:20,-0.014489247,6.292106833
296,2022/7/15 14:40,-0.014489247,6.292106833
309,2022/7/15 14:30,-0.014489247,6.292106833
308,2022/7/15 6:50,-0.014489247,6.292106833
24,2022/7/15 22:40,-0.014516129,6.292089647
11,2022/7/15 12:30,-0.014516129,6.292089647
43,2022/7/15 21:00,-0.014516129,6.292089647
43,2022/7/15 21:20,-0.014516129,6.292089647
49,2022/7/15 17:10,-0.014516129,6.292089647
59,2022/7/15 17:20,-0.014516129,6.292089647
65,2022/7/15 10:50,-0.014516129,6.292089647
65,2022/7/15 11:20,-0.014516129,6.292089647
65,2022/7/15 12:00,-0.014516129,6.292089647
65,2022/7/15 15:20,-0.014516129,6.292089647
77,2022/7/15 10:40,-0.014516129,6.292089647
77,2022/7/15 13:50,-0.014516129,6.292089647
144,2022/7/15 9:00,-0.014516129,6.292089647
122,2022/7/15 8:00,-0.014516129,6.292089647
224,2022/7/15 8:40,-0.014529915,6.292080833
228,2022/7/15 9:00,-0.014529915,6.292080833
276,2022/7/15 11:30,-0.014562212,6.292060186
84,2022/7/15 8:30,-0.014583333,6.292046683
195,2022/7/15 16:20,-0.014615385,6.292026192
202,2022/7/15 14:40,-0.014615385,6.292026192
210,2022/7/15 14:00,-0.014615385,6.292026192
210,2022/7/15 14:30,-0.014615385,6.292026192
210,2022/7/15 15:40,-0.014615385,6.292026192
138,2022/7/15 12:00,-0.014677419,6.291986533
181,2022/7/15 10:30,-0.014754902,6.291936998
181,2022/7/15 11:00,-0.014754902,6.291936998
181,2022/7/15 12:50,-0.014754902,6.291936998
181,2022/7/15 13:20,-0.014754902,6.291936998
181,2022/7/15 15:10,-0.014754902,6.291936998
119,2022/7/15 14:40,-0.014758065,6.291934976
127,2022/7/15 18:00,-0.014758065,6.291934976
24,2022/7/15 16:40,-0.014784946,6.291917791
246,2022/7/15 22:30,-0.014784946,6.291917791
242,2022/7/15 15:50,-0.014784946,6.291917791
244,2022/7/15 5:00,-0.014784946,6.291917791
248,2022/7/15 5:00,-0.014784946,6.291917791
310,2022/7/15 12:50,-0.014784946,6.291917791
296,2022/7/15 14:30,-0.014784946,6.291917791
306,2022/7/15 15:20,-0.014784946,6.291917791
84,2022/7/15 8:20,-0.014807692,6.291903249
82,2022/7/15 9:20,-0.014807692,6.291903249
36,2022/7/15 5:00,-0.01483871,6.29188342
31,2022/7/15 5:00,-0.01483871,6.29188342
65,2022/7/15 11:50,-0.01483871,6.29188342
65,2022/7/15 13:00,-0.01483871,6.29188342
70,2022/7/15 11:00,-0.01483871,6.29188342
77,2022/7/15 14:10,-0.01483871,6.29188342
75,2022/7/15 17:50,-0.01483871,6.29188342
138,2022/7/15 11:50,-0.01483871,6.29188342
14,2022/7/15 6:50,-0.014919355,6.291831863
23,2022/7/15 6:20,-0.014919355,6.291831863
23,2022/7/15 15:50,-0.014919355,6.291831863
15,2022/7/15 6:20,-0.014919355,6.291831863
62,2022/7/15 8:40,-0.014919355,6.291831863
276,2022/7/15 11:40,-0.014930876,6.291824497
96,2022/7/15 12:30,-0.015,6.291780306
93,2022/7/15 10:50,-0.015,6.291780306
93,2022/7/15 12:00,-0.015,6.291780306
99,2022/7/15 16:20,-0.015,6.291780306
117,2022/7/15 19:30,-0.015,6.291780306
195,2022/7/15 22:10,-0.015,6.291780306
92,2022/7/15 9:20,-0.015032051,6.291759816
21,2022/7/15 20:30,-0.015053763,6.291745935
11,2022/7/15 10:20,-0.015053763,6.291745935
6,2022/7/15 17:00,-0.015053763,6.291745935
240,2022/7/15 12:20,-0.015080645,6.29172875
240,2022/7/15 13:40,-0.015080645,6.29172875
240,2022/7/15 13:50,-0.015080645,6.29172875
259,2022/7/15 20:30,-0.015080645,6.29172875
310,2022/7/15 13:00,-0.015080645,6.29172875
310,2022/7/15 13:10,-0.015080645,6.29172875
181,2022/7/15 14:00,-0.015098039,6.29171763
181,2022/7/15 14:30,-0.015098039,6.29171763
280,2022/7/15 15:10,-0.015115207,6.291706654
276,2022/7/15 13:50,-0.015115207,6.291706654
20,2022/7/15 16:40,-0.015120968,6.291702971
45,2022/7/15 9:00,-0.015120968,6.291702971
43,2022/7/15 22:50,-0.01516129,6.291677193
46,2022/7/15 10:20,-0.01516129,6.291677193
65,2022/7/15 13:20,-0.01516129,6.291677193
65,2022/7/15 13:50,-0.01516129,6.291677193
65,2022/7/15 20:50,-0.01516129,6.291677193
65,2022/7/15 22:50,-0.01516129,6.291677193
70,2022/7/15 15:20,-0.01516129,6.291677193
77,2022/7/15 13:30,-0.01516129,6.291677193
76,2022/7/15 10:50,-0.01516129,6.291677193
127,2022/7/15 9:30,-0.01516129,6.291677193
181,2022/7/15 18:50,-0.015196078,6.291654953
93,2022/7/15 12:10,-0.015241935,6.291625636
101,2022/7/15 9:50,-0.015241935,6.291625636
113,2022/7/15 10:10,-0.015241935,6.291625636
290,2022/7/15 14:20,-0.015299539,6.29158881
24,2022/7/15 16:20,-0.015322581,6.291574079
24,2022/7/15 22:30,-0.015322581,6.291574079
11,2022/7/15 11:00,-0.015322581,6.291574079
11,2022/7/15 11:10,-0.015322581,6.291574079
19,2022/7/15 16:40,-0.015322581,6.291574079
142,2022/7/15 13:40,-0.015322581,6.291574079
43,2022/7/15 18:10,-0.015376344,6.291539708
241,2022/7/15 16:30,-0.015376344,6.291539708
250,2022/7/15 5:00,-0.015376344,6.291539708
307,2022/7/15 14:40,-0.015376344,6.291539708
202,2022/7/15 13:10,-0.015384615,6.29153442
202,2022/7/15 14:20,-0.015384615,6.29153442
210,2022/7/15 10:30,-0.015384615,6.29153442
210,2022/7/15 13:00,-0.015384615,6.29153442
210,2022/7/15 13:10,-0.015384615,6.29153442
210,2022/7/15 14:50,-0.015384615,6.29153442
224,2022/7/15 17:00,-0.015384615,6.29153442
164,2022/7/15 11:30,-0.015441176,6.291498261
161,2022/7/15 10:00,-0.015441176,6.291498261
181,2022/7/15 10:40,-0.015441176,6.291498261
181,2022/7/15 11:50,-0.015441176,6.291498261
181,2022/7/15 15:40,-0.015441176,6.291498261
181,2022/7/15 19:30,-0.015441176,6.291498261
189,2022/7/15 15:50,-0.015441176,6.291498261
257,2022/7/15 9:30,-0.015456989,6.291488151
43,2022/7/15 22:30,-0.015483871,6.291470966
35,2022/7/15 5:00,-0.015483871,6.291470966
65,2022/7/15 14:10,-0.015483871,6.291470966
70,2022/7/15 10:40,-0.015483871,6.291470966
70,2022/7/15 11:30,-0.015483871,6.291470966
70,2022/7/15 12:40,-0.015483871,6.291470966
96,2022/7/15 13:00,-0.015483871,6.291470966
112,2022/7/15 22:10,-0.015483871,6.291470966
127,2022/7/15 11:10,-0.015483871,6.291470966
127,2022/7/15 22:00,-0.015483871,6.291470966
280,2022/7/15 11:20,-0.015483871,6.291470966
5,2022/7/15 15:40,-0.015524194,6.291445187
24,2022/7/15 15:40,-0.015591398,6.291402223
24,2022/7/15 16:00,-0.015591398,6.291402223
11,2022/7/15 22:50,-0.015591398,6.291402223
65,2022/7/15 9:20,-0.015591398,6.291402223
260,2022/7/15 9:10,-0.015591398,6.291402223
202,2022/7/15 9:30,-0.015598291,6.291397817
96,2022/7/15 19:20,-0.015604839,6.29139363
195,2022/7/15 17:30,-0.015641026,6.291370496
274,2022/7/15 16:20,-0.015668203,6.291353122
270,2022/7/15 15:10,-0.015668203,6.291353122
240,2022/7/15 13:30,-0.015672043,6.291350667
237,2022/7/15 16:00,-0.015672043,6.291350667
254,2022/7/15 15:10,-0.015672043,6.291350667
254,2022/7/15 20:10,-0.015672043,6.291350667
86,2022/7/15 9:00,-0.015705128,6.291329515
43,2022/7/15 18:00,-0.015725806,6.291316296
119,2022/7/15 12:30,-0.015725806,6.291316296
99,2022/7/15 11:40,-0.015725806,6.291316296
202,2022/7/15 12:00,-0.015769231,6.291288534
202,2022/7/15 12:20,-0.015769231,6.291288534
