,stationid,startTime,date,hour,minute,week,weekend,outNums,inNums,flow
19243,183,2015/4/29 8:10:00,29,8,10,1,0,296.0,592.0,296.0
19244,183,2015/4/29 8:20:00,29,8,20,1,0,290.0,582.0,292.0
19245,183,2015/4/29 8:30:00,29,8,30,1,0,263.0,456.0,193.0
19246,183,2015/4/29 8:40:00,29,8,40,1,0,482.0,412.0,-70.0
19247,183,2015/4/29 8:50:00,29,8,50,1,0,285.0,351.0,66.0
19248,183,2015/4/29 9:00:00,29,9,0,1,0,263.0,273.0,10.0
19249,183,2015/4/29 9:10:00,29,9,10,1,0,212.0,245.0,33.0
19250,183,2015/4/29 9:20:00,29,9,20,1,0,166.0,189.0,23.0
19251,183,2015/4/29 9:30:00,29,9,30,1,0,160.0,181.0,21.0
19252,183,2015/4/29 9:40:00,29,9,40,1,0,155.0,157.0,2.0
19253,183,2015/4/29 9:50:00,29,9,50,1,0,107.0,152.0,45.0
19254,183,2015/4/29 10:00:00,29,10,0,1,0,91.0,98.0,7.0
19255,183,2015/4/29 10:10:00,29,10,10,1,0,116.0,135.0,19.0
19256,183,2015/4/29 10:20:00,29,10,20,1,0,65.0,104.0,39.0
19257,183,2015/4/29 10:30:00,29,10,30,1,0,79.0,106.0,27.0
19258,183,2015/4/29 10:40:00,29,10,40,1,0,57.0,82.0,25.0
19259,183,2015/4/29 10:50:00,29,10,50,1,0,85.0,92.0,7.0
19260,183,2015/4/29 11:00:00,29,11,0,1,0,88.0,74.0,-14.0
19261,183,2015/4/29 11:10:00,29,11,10,1,0,90.0,79.0,-11.0
19262,183,2015/4/29 11:20:00,29,11,20,1,0,71.0,80.0,9.0
19263,183,2015/4/29 11:30:00,29,11,30,1,0,63.0,101.0,38.0
19264,183,2015/4/29 11:40:00,29,11,40,1,0,104.0,87.0,-17.0
19265,183,2015/4/29 11:50:00,29,11,50,1,0,88.0,81.0,-7.0
19266,183,2015/4/29 12:00:00,29,12,0,1,0,78.0,87.0,9.0
19267,183,2015/4/29 12:10:00,29,12,10,1,0,93.0,93.0,0.0
19268,183,2015/4/29 12:20:00,29,12,20,1,0,69.0,100.0,31.0
19269,183,2015/4/29 12:30:00,29,12,30,1,0,92.0,100.0,8.0
19270,183,2015/4/29 12:40:00,29,12,40,1,0,85.0,103.0,18.0
19271,183,2015/4/29 12:50:00,29,12,50,1,0,99.0,87.0,-12.0
19272,183,2015/4/29 13:00:00,29,13,0,1,0,88.0,123.0,35.0
19273,183,2015/4/29 13:10:00,29,13,10,1,0,97.0,105.0,8.0
19274,183,2015/4/29 13:20:00,29,13,20,1,0,110.0,92.0,-18.0
19275,183,2015/4/29 13:30:00,29,13,30,1,0,112.0,102.0,-10.0
19276,183,2015/4/29 13:40:00,29,13,40,1,0,80.0,98.0,18.0
19277,183,2015/4/29 13:50:00,29,13,50,1,0,77.0,87.0,10.0
19278,183,2015/4/29 14:00:00,29,14,0,1,0,79.0,102.0,23.0
19279,183,2015/4/29 14:10:00,29,14,10,1,0,83.0,73.0,-10.0
19280,183,2015/4/29 14:20:00,29,14,20,1,0,110.0,100.0,-10.0
19281,183,2015/4/29 14:30:00,29,14,30,1,0,111.0,100.0,-11.0
19282,183,2015/4/29 14:40:00,29,14,40,1,0,88.0,101.0,13.0
19283,183,2015/4/29 14:50:00,29,14,50,1,0,108.0,90.0,-18.0
19284,183,2015/4/29 15:00:00,29,15,0,1,0,69.0,91.0,22.0
19285,183,2015/4/29 15:10:00,29,15,10,1,0,127.0,115.0,-12.0
19286,183,2015/4/29 15:20:00,29,15,20,1,0,109.0,110.0,1.0
19287,183,2015/4/29 15:30:00,29,15,30,1,0,130.0,116.0,-14.0
19288,183,2015/4/29 15:40:00,29,15,40,1,0,119.0,104.0,-15.0
19289,183,2015/4/29 15:50:00,29,15,50,1,0,143.0,118.0,-25.0
19290,183,2015/4/29 16:00:00,29,16,0,1,0,108.0,132.0,24.0
19291,183,2015/4/29 16:10:00,29,16,10,1,0,91.0,107.0,16.0
19292,183,2015/4/29 16:20:00,29,16,20,1,0,129.0,135.0,6.0
19293,183,2015/4/29 16:30:00,29,16,30,1,0,131.0,131.0,0.0
19294,183,2015/4/29 16:40:00,29,16,40,1,0,104.0,154.0,50.0
19295,183,2015/4/29 16:50:00,29,16,50,1,0,238.0,211.0,-27.0
19296,183,2015/4/29 17:00:00,29,17,0,1,0,116.0,206.0,90.0
19297,183,2015/4/29 17:10:00,29,17,10,1,0,222.0,311.0,89.0
19298,183,2015/4/29 17:20:00,29,17,20,1,0,244.0,204.0,-40.0
19299,183,2015/4/29 17:30:00,29,17,30,1,0,323.0,253.0,-70.0
19300,183,2015/4/29 17:40:00,29,17,40,1,0,378.0,390.0,12.0
19301,183,2015/4/29 17:50:00,29,17,50,1,0,296.0,310.0,14.0
19302,183,2015/4/29 18:00:00,29,18,0,1,0,420.0,198.0,-222.0
19303,183,2015/4/29 18:10:00,29,18,10,1,0,426.0,281.0,-145.0
19304,183,2015/4/29 18:20:00,29,18,20,1,0,432.0,289.0,-143.0
19305,183,2015/4/29 18:30:00,29,18,30,1,0,389.0,173.0,-216.0
19306,183,2015/4/29 18:40:00,29,18,40,1,0,412.0,170.0,-242.0
19307,183,2015/4/29 18:50:00,29,18,50,1,0,294.0,168.0,-126.0
19308,183,2015/4/29 19:00:00,29,19,0,1,0,266.0,131.0,-135.0
19309,183,2015/4/29 19:10:00,29,19,10,1,0,221.0,114.0,-107.0
19310,183,2015/4/29 19:20:00,29,19,20,1,0,197.0,131.0,-66.0
19311,183,2015/4/29 19:30:00,29,19,30,1,0,144.0,95.0,-49.0
19312,183,2015/4/29 19:40:00,29,19,40,1,0,158.0,79.0,-79.0
19313,183,2015/4/29 19:50:00,29,19,50,1,0,114.0,107.0,-7.0
19314,183,2015/4/29 20:00:00,29,20,0,1,0,117.0,65.0,-52.0
19315,183,2015/4/29 20:10:00,29,20,10,1,0,148.0,85.0,-63.0
19316,183,2015/4/29 20:20:00,29,20,20,1,0,97.0,108.0,11.0
19317,183,2015/4/29 20:30:00,29,20,30,1,0,83.0,61.0,-22.0
19318,183,2015/4/29 20:40:00,29,20,40,1,0,189.0,101.0,-88.0
19319,183,2015/4/29 20:50:00,29,20,50,1,0,88.0,89.0,1.0
19320,183,2015/4/29 21:00:00,29,21,0,1,0,84.0,92.0,8.0
19321,183,2015/4/29 21:10:00,29,21,10,1,0,111.0,78.0,-33.0
19322,183,2015/4/29 21:20:00,29,21,20,1,0,129.0,68.0,-61.0
19323,183,2015/4/29 21:30:00,29,21,30,1,0,90.0,61.0,-29.0
19324,183,2015/4/29 21:40:00,29,21,40,1,0,123.0,67.0,-56.0
19325,183,2015/4/29 21:50:00,29,21,50,1,0,122.0,46.0,-76.0
19326,183,2015/4/29 22:00:00,29,22,0,1,0,83.0,70.0,-13.0
19327,183,2015/4/29 22:10:00,29,22,10,1,0,123.0,39.0,-84.0
19328,183,2015/4/29 22:20:00,29,22,20,1,0,64.0,25.0,-39.0
19329,183,2015/4/29 22:30:00,29,22,30,1,0,114.0,13.0,-101.0
19330,183,2015/4/29 22:40:00,29,22,40,1,0,75.0,14.0,-61.0
19331,183,2015/4/29 22:50:00,29,22,50,1,0,52.0,6.0,-46.0
19332,178,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
19333,178,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
19334,178,2015/4/29 5:20:00,29,5,20,1,0,0.0,0.0,0.0
19335,178,2015/4/29 5:30:00,29,5,30,1,0,0.0,12.0,12.0
19336,178,2015/4/29 5:40:00,29,5,40,1,0,0.0,21.0,21.0
19337,178,2015/4/29 5:50:00,29,5,50,1,0,0.0,76.0,76.0
19338,178,2015/4/29 6:00:00,29,6,0,1,0,18.0,52.0,34.0
19339,178,2015/4/29 6:10:00,29,6,10,1,0,5.0,83.0,78.0
19340,178,2015/4/29 6:20:00,29,6,20,1,0,18.0,103.0,85.0
19341,178,2015/4/29 6:30:00,29,6,30,1,0,32.0,102.0,70.0
19342,178,2015/4/29 6:40:00,29,6,40,1,0,69.0,136.0,67.0
19343,178,2015/4/29 6:50:00,29,6,50,1,0,122.0,178.0,56.0
19344,178,2015/4/29 7:00:00,29,7,0,1,0,128.0,185.0,57.0
19345,178,2015/4/29 7:10:00,29,7,10,1,0,112.0,225.0,113.0
19346,178,2015/4/29 7:20:00,29,7,20,1,0,218.0,278.0,60.0
19347,178,2015/4/29 7:30:00,29,7,30,1,0,257.0,332.0,75.0
19348,178,2015/4/29 7:40:00,29,7,40,1,0,306.0,441.0,135.0
19349,178,2015/4/29 7:50:00,29,7,50,1,0,311.0,442.0,131.0
19350,178,2015/4/29 8:00:00,29,8,0,1,0,477.0,517.0,40.0
19351,178,2015/4/29 8:10:00,29,8,10,1,0,683.0,496.0,-187.0
19352,178,2015/4/29 8:20:00,29,8,20,1,0,665.0,498.0,-167.0
19353,178,2015/4/29 8:30:00,29,8,30,1,0,817.0,461.0,-356.0
19354,178,2015/4/29 8:40:00,29,8,40,1,0,1097.0,381.0,-716.0
19355,178,2015/4/29 8:50:00,29,8,50,1,0,945.0,332.0,-613.0
19356,178,2015/4/29 9:00:00,29,9,0,1,0,718.0,277.0,-441.0
19357,178,2015/4/29 9:10:00,29,9,10,1,0,717.0,207.0,-510.0
19358,178,2015/4/29 9:20:00,29,9,20,1,0,525.0,208.0,-317.0
19359,178,2015/4/29 9:30:00,29,9,30,1,0,465.0,186.0,-279.0
19360,178,2015/4/29 9:40:00,29,9,40,1,0,420.0,186.0,-234.0
19361,178,2015/4/29 9:50:00,29,9,50,1,0,317.0,170.0,-147.0
19362,178,2015/4/29 10:00:00,29,10,0,1,0,206.0,129.0,-77.0
19363,178,2015/4/29 10:10:00,29,10,10,1,0,144.0,137.0,-7.0
19364,178,2015/4/29 10:20:00,29,10,20,1,0,150.0,137.0,-13.0
19365,178,2015/4/29 10:30:00,29,10,30,1,0,156.0,148.0,-8.0
19366,178,2015/4/29 10:40:00,29,10,40,1,0,98.0,93.0,-5.0
19367,178,2015/4/29 10:50:00,29,10,50,1,0,134.0,88.0,-46.0
19368,178,2015/4/29 11:00:00,29,11,0,1,0,114.0,117.0,3.0
19369,178,2015/4/29 11:10:00,29,11,10,1,0,79.0,114.0,35.0
19370,178,2015/4/29 11:20:00,29,11,20,1,0,126.0,122.0,-4.0
19371,178,2015/4/29 11:30:00,29,11,30,1,0,70.0,128.0,58.0
19372,178,2015/4/29 11:40:00,29,11,40,1,0,103.0,98.0,-5.0
19373,178,2015/4/29 11:50:00,29,11,50,1,0,95.0,118.0,23.0
19374,178,2015/4/29 12:00:00,29,12,0,1,0,101.0,152.0,51.0
19375,178,2015/4/29 12:10:00,29,12,10,1,0,122.0,119.0,-3.0
19376,178,2015/4/29 12:20:00,29,12,20,1,0,103.0,143.0,40.0
19377,178,2015/4/29 12:30:00,29,12,30,1,0,125.0,124.0,-1.0
19378,178,2015/4/29 12:40:00,29,12,40,1,0,103.0,136.0,33.0
19379,178,2015/4/29 12:50:00,29,12,50,1,0,153.0,133.0,-20.0
19380,178,2015/4/29 13:00:00,29,13,0,1,0,100.0,108.0,8.0
19381,178,2015/4/29 13:10:00,29,13,10,1,0,122.0,130.0,8.0
19382,178,2015/4/29 13:20:00,29,13,20,1,0,166.0,134.0,-32.0
19383,178,2015/4/29 13:30:00,29,13,30,1,0,147.0,112.0,-35.0
19384,178,2015/4/29 13:40:00,29,13,40,1,0,177.0,142.0,-35.0
19385,178,2015/4/29 13:50:00,29,13,50,1,0,118.0,131.0,13.0
19386,178,2015/4/29 14:00:00,29,14,0,1,0,164.0,133.0,-31.0
19387,178,2015/4/29 14:10:00,29,14,10,1,0,99.0,148.0,49.0
19388,178,2015/4/29 14:20:00,29,14,20,1,0,125.0,117.0,-8.0
19389,178,2015/4/29 14:30:00,29,14,30,1,0,104.0,141.0,37.0
19390,178,2015/4/29 14:40:00,29,14,40,1,0,82.0,126.0,44.0
19391,178,2015/4/29 14:50:00,29,14,50,1,0,153.0,151.0,-2.0
19392,178,2015/4/29 15:00:00,29,15,0,1,0,102.0,144.0,42.0
19393,178,2015/4/29 15:10:00,29,15,10,1,0,122.0,157.0,35.0
19394,178,2015/4/29 15:20:00,29,15,20,1,0,119.0,170.0,51.0
19395,178,2015/4/29 15:30:00,29,15,30,1,0,114.0,169.0,55.0
19396,178,2015/4/29 15:40:00,29,15,40,1,0,116.0,139.0,23.0
19397,178,2015/4/29 15:50:00,29,15,50,1,0,133.0,160.0,27.0
19398,178,2015/4/29 16:00:00,29,16,0,1,0,122.0,200.0,78.0
19399,178,2015/4/29 16:10:00,29,16,10,1,0,122.0,181.0,59.0
19400,178,2015/4/29 16:20:00,29,16,20,1,0,168.0,207.0,39.0
19401,178,2015/4/29 16:30:00,29,16,30,1,0,158.0,260.0,102.0
19402,178,2015/4/29 16:40:00,29,16,40,1,0,171.0,263.0,92.0
19403,178,2015/4/29 16:50:00,29,16,50,1,0,129.0,288.0,159.0
19404,178,2015/4/29 17:00:00,29,17,0,1,0,215.0,488.0,273.0
19405,178,2015/4/29 17:10:00,29,17,10,1,0,218.0,590.0,372.0
19406,178,2015/4/29 17:20:00,29,17,20,1,0,230.0,475.0,245.0
19407,178,2015/4/29 17:30:00,29,17,30,1,0,265.0,660.0,395.0
19408,178,2015/4/29 17:40:00,29,17,40,1,0,234.0,728.0,494.0
19409,178,2015/4/29 17:50:00,29,17,50,1,0,362.0,564.0,202.0
19410,178,2015/4/29 18:00:00,29,18,0,1,0,329.0,583.0,254.0
19411,178,2015/4/29 18:10:00,29,18,10,1,0,365.0,746.0,381.0
19412,178,2015/4/29 18:20:00,29,18,20,1,0,367.0,529.0,162.0
19413,178,2015/4/29 18:30:00,29,18,30,1,0,340.0,398.0,58.0
19414,178,2015/4/29 18:40:00,29,18,40,1,0,321.0,393.0,72.0
19415,178,2015/4/29 18:50:00,29,18,50,1,0,301.0,317.0,16.0
19416,178,2015/4/29 19:00:00,29,19,0,1,0,222.0,254.0,32.0
19417,178,2015/4/29 19:10:00,29,19,10,1,0,199.0,221.0,22.0
19418,178,2015/4/29 19:20:00,29,19,20,1,0,176.0,193.0,17.0
19419,178,2015/4/29 19:30:00,29,19,30,1,0,213.0,200.0,-13.0
19420,178,2015/4/29 19:40:00,29,19,40,1,0,134.0,148.0,14.0
19421,178,2015/4/29 19:50:00,29,19,50,1,0,129.0,140.0,11.0
19422,178,2015/4/29 20:00:00,29,20,0,1,0,103.0,141.0,38.0
19423,178,2015/4/29 20:10:00,29,20,10,1,0,88.0,158.0,70.0
19424,178,2015/4/29 20:20:00,29,20,20,1,0,110.0,126.0,16.0
19425,178,2015/4/29 20:30:00,29,20,30,1,0,130.0,115.0,-15.0
19426,178,2015/4/29 20:40:00,29,20,40,1,0,98.0,123.0,25.0
19427,178,2015/4/29 20:50:00,29,20,50,1,0,116.0,124.0,8.0
19428,178,2015/4/29 21:00:00,29,21,0,1,0,112.0,164.0,52.0
19429,178,2015/4/29 21:10:00,29,21,10,1,0,93.0,134.0,41.0
19430,178,2015/4/29 21:20:00,29,21,20,1,0,86.0,118.0,32.0
19431,178,2015/4/29 21:30:00,29,21,30,1,0,147.0,134.0,-13.0
19432,178,2015/4/29 21:40:00,29,21,40,1,0,92.0,90.0,-2.0
19433,178,2015/4/29 21:50:00,29,21,50,1,0,64.0,101.0,37.0
19434,178,2015/4/29 22:00:00,29,22,0,1,0,106.0,69.0,-37.0
19435,178,2015/4/29 22:10:00,29,22,10,1,0,87.0,85.0,-2.0
19436,178,2015/4/29 22:20:00,29,22,20,1,0,80.0,44.0,-36.0
19437,178,2015/4/29 22:30:00,29,22,30,1,0,113.0,28.0,-85.0
19438,178,2015/4/29 22:40:00,29,22,40,1,0,94.0,26.0,-68.0
19439,178,2015/4/29 22:50:00,29,22,50,1,0,79.0,12.0,-67.0
19440,192,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
19441,192,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
19442,192,2015/4/29 5:20:00,29,5,20,1,0,0.0,0.0,0.0
19443,192,2015/4/29 5:30:00,29,5,30,1,0,0.0,0.0,0.0
19444,192,2015/4/29 5:40:00,29,5,40,1,0,0.0,66.0,66.0
19445,192,2015/4/29 5:50:00,29,5,50,1,0,10.0,99.0,89.0
19446,192,2015/4/29 6:00:00,29,6,0,1,0,4.0,90.0,86.0
19447,192,2015/4/29 6:10:00,29,6,10,1,0,15.0,109.0,94.0
19448,192,2015/4/29 6:20:00,29,6,20,1,0,34.0,114.0,80.0
19449,192,2015/4/29 6:30:00,29,6,30,1,0,33.0,153.0,120.0
19450,192,2015/4/29 6:40:00,29,6,40,1,0,49.0,175.0,126.0
19451,192,2015/4/29 6:50:00,29,6,50,1,0,101.0,187.0,86.0
19452,192,2015/4/29 7:00:00,29,7,0,1,0,148.0,241.0,93.0
19453,192,2015/4/29 7:10:00,29,7,10,1,0,122.0,365.0,243.0
19454,192,2015/4/29 7:20:00,29,7,20,1,0,199.0,351.0,152.0
19455,192,2015/4/29 7:30:00,29,7,30,1,0,243.0,415.0,172.0
19456,192,2015/4/29 7:40:00,29,7,40,1,0,257.0,510.0,253.0
19457,192,2015/4/29 7:50:00,29,7,50,1,0,377.0,597.0,220.0
19458,192,2015/4/29 8:00:00,29,8,0,1,0,510.0,678.0,168.0
19459,192,2015/4/29 8:10:00,29,8,10,1,0,654.0,747.0,93.0
19460,192,2015/4/29 8:20:00,29,8,20,1,0,616.0,644.0,28.0
19461,192,2015/4/29 8:30:00,29,8,30,1,0,580.0,546.0,-34.0
19462,192,2015/4/29 8:40:00,29,8,40,1,0,519.0,543.0,24.0
19463,192,2015/4/29 8:50:00,29,8,50,1,0,507.0,379.0,-128.0
19464,192,2015/4/29 9:00:00,29,9,0,1,0,373.0,344.0,-29.0
19465,192,2015/4/29 9:10:00,29,9,10,1,0,262.0,257.0,-5.0
19466,192,2015/4/29 9:20:00,29,9,20,1,0,204.0,250.0,46.0
19467,192,2015/4/29 9:30:00,29,9,30,1,0,199.0,223.0,24.0
19468,192,2015/4/29 9:40:00,29,9,40,1,0,145.0,139.0,-6.0
19469,192,2015/4/29 9:50:00,29,9,50,1,0,96.0,159.0,63.0
19470,192,2015/4/29 10:00:00,29,10,0,1,0,142.0,137.0,-5.0
19471,192,2015/4/29 10:10:00,29,10,10,1,0,61.0,109.0,48.0
19472,192,2015/4/29 10:20:00,29,10,20,1,0,137.0,129.0,-8.0
19473,192,2015/4/29 10:30:00,29,10,30,1,0,86.0,118.0,32.0
19474,192,2015/4/29 10:40:00,29,10,40,1,0,70.0,83.0,13.0
19475,192,2015/4/29 10:50:00,29,10,50,1,0,112.0,124.0,12.0
19476,192,2015/4/29 11:00:00,29,11,0,1,0,89.0,81.0,-8.0
19477,192,2015/4/29 11:10:00,29,11,10,1,0,75.0,104.0,29.0
19478,192,2015/4/29 11:20:00,29,11,20,1,0,49.0,105.0,56.0
19479,192,2015/4/29 11:30:00,29,11,30,1,0,93.0,113.0,20.0
19480,192,2015/4/29 11:40:00,29,11,40,1,0,65.0,121.0,56.0
19481,192,2015/4/29 11:50:00,29,11,50,1,0,76.0,131.0,55.0
19482,192,2015/4/29 12:00:00,29,12,0,1,0,91.0,148.0,57.0
19483,192,2015/4/29 12:10:00,29,12,10,1,0,65.0,128.0,63.0
19484,192,2015/4/29 12:20:00,29,12,20,1,0,98.0,122.0,24.0
19485,192,2015/4/29 12:30:00,29,12,30,1,0,71.0,131.0,60.0
19486,192,2015/4/29 12:40:00,29,12,40,1,0,111.0,95.0,-16.0
19487,192,2015/4/29 12:50:00,29,12,50,1,0,72.0,73.0,1.0
19488,192,2015/4/29 13:00:00,29,13,0,1,0,109.0,106.0,-3.0
19489,192,2015/4/29 13:10:00,29,13,10,1,0,104.0,107.0,3.0
19490,192,2015/4/29 13:20:00,29,13,20,1,0,88.0,128.0,40.0
19491,192,2015/4/29 13:30:00,29,13,30,1,0,107.0,96.0,-11.0
19492,192,2015/4/29 13:40:00,29,13,40,1,0,61.0,91.0,30.0
19493,192,2015/4/29 13:50:00,29,13,50,1,0,125.0,122.0,-3.0
19494,192,2015/4/29 14:00:00,29,14,0,1,0,67.0,86.0,19.0
19495,192,2015/4/29 14:10:00,29,14,10,1,0,82.0,131.0,49.0
19496,192,2015/4/29 14:20:00,29,14,20,1,0,92.0,111.0,19.0
19497,192,2015/4/29 14:30:00,29,14,30,1,0,71.0,115.0,44.0
19498,192,2015/4/29 14:40:00,29,14,40,1,0,127.0,100.0,-27.0
19499,192,2015/4/29 14:50:00,29,14,50,1,0,79.0,104.0,25.0
19500,192,2015/4/29 15:00:00,29,15,0,1,0,119.0,106.0,-13.0
19501,192,2015/4/29 15:10:00,29,15,10,1,0,81.0,132.0,51.0
19502,192,2015/4/29 15:20:00,29,15,20,1,0,123.0,147.0,24.0
19503,192,2015/4/29 15:30:00,29,15,30,1,0,149.0,111.0,-38.0
19504,192,2015/4/29 15:40:00,29,15,40,1,0,83.0,115.0,32.0
19505,192,2015/4/29 15:50:00,29,15,50,1,0,95.0,135.0,40.0
19506,192,2015/4/29 16:00:00,29,16,0,1,0,116.0,127.0,11.0
19507,192,2015/4/29 16:10:00,29,16,10,1,0,142.0,188.0,46.0
19508,192,2015/4/29 16:20:00,29,16,20,1,0,124.0,213.0,89.0
19509,192,2015/4/29 16:30:00,29,16,30,1,0,142.0,191.0,49.0
19510,192,2015/4/29 16:40:00,29,16,40,1,0,159.0,222.0,63.0
19511,192,2015/4/29 16:50:00,29,16,50,1,0,138.0,228.0,90.0
19512,192,2015/4/29 17:00:00,29,17,0,1,0,207.0,322.0,115.0
19513,192,2015/4/29 17:10:00,29,17,10,1,0,199.0,373.0,174.0
19514,192,2015/4/29 17:20:00,29,17,20,1,0,269.0,363.0,94.0
19515,192,2015/4/29 17:30:00,29,17,30,1,0,282.0,490.0,208.0
19516,192,2015/4/29 17:40:00,29,17,40,1,0,220.0,668.0,448.0
19517,192,2015/4/29 17:50:00,29,17,50,1,0,333.0,457.0,124.0
19518,192,2015/4/29 18:00:00,29,18,0,1,0,354.0,324.0,-30.0
19519,192,2015/4/29 18:10:00,29,18,10,1,0,365.0,369.0,4.0
19520,192,2015/4/29 18:20:00,29,18,20,1,0,382.0,291.0,-91.0
19521,192,2015/4/29 18:30:00,29,18,30,1,0,320.0,199.0,-121.0
19522,192,2015/4/29 18:40:00,29,18,40,1,0,392.0,195.0,-197.0
19523,192,2015/4/29 18:50:00,29,18,50,1,0,350.0,154.0,-196.0
19524,192,2015/4/29 19:00:00,29,19,0,1,0,271.0,144.0,-127.0
19525,192,2015/4/29 19:10:00,29,19,10,1,0,268.0,106.0,-162.0
19526,192,2015/4/29 19:20:00,29,19,20,1,0,172.0,127.0,-45.0
19527,192,2015/4/29 19:30:00,29,19,30,1,0,191.0,124.0,-67.0
19528,192,2015/4/29 19:40:00,29,19,40,1,0,145.0,89.0,-56.0
19529,192,2015/4/29 19:50:00,29,19,50,1,0,139.0,76.0,-63.0
19530,192,2015/4/29 20:00:00,29,20,0,1,0,137.0,71.0,-66.0
19531,192,2015/4/29 20:10:00,29,20,10,1,0,93.0,88.0,-5.0
19532,192,2015/4/29 20:20:00,29,20,20,1,0,156.0,68.0,-88.0
19533,192,2015/4/29 20:30:00,29,20,30,1,0,142.0,60.0,-82.0
19534,192,2015/4/29 20:40:00,29,20,40,1,0,101.0,64.0,-37.0
19535,192,2015/4/29 20:50:00,29,20,50,1,0,163.0,61.0,-102.0
19536,192,2015/4/29 21:00:00,29,21,0,1,0,115.0,57.0,-58.0
19537,192,2015/4/29 21:10:00,29,21,10,1,0,81.0,59.0,-22.0
19538,192,2015/4/29 21:20:00,29,21,20,1,0,167.0,75.0,-92.0
19539,192,2015/4/29 21:30:00,29,21,30,1,0,154.0,50.0,-104.0
19540,192,2015/4/29 21:40:00,29,21,40,1,0,78.0,52.0,-26.0
19541,192,2015/4/29 21:50:00,29,21,50,1,0,159.0,38.0,-121.0
19542,192,2015/4/29 22:00:00,29,22,0,1,0,104.0,45.0,-59.0
19543,192,2015/4/29 22:10:00,29,22,10,1,0,99.0,30.0,-69.0
19544,192,2015/4/29 22:20:00,29,22,20,1,0,120.0,25.0,-95.0
19545,192,2015/4/29 22:30:00,29,22,30,1,0,181.0,9.0,-172.0
19546,192,2015/4/29 22:40:00,29,22,40,1,0,77.0,7.0,-70.0
19547,192,2015/4/29 22:50:00,29,22,50,1,0,49.0,1.0,-48.0
19548,187,2015/4/29 5:00:00,29,5,0,1,0,0.0,0.0,0.0
19549,187,2015/4/29 5:10:00,29,5,10,1,0,0.0,0.0,0.0
19550,187,2015/4/29 5:20:00,29,5,20,1,0,0.0,0.0,0.0
19551,187,2015/4/29 5:30:00,29,5,30,1,0,0.0,12.0,12.0
19552,187,2015/4/29 5:40:00,29,5,40,1,0,0.0,21.0,21.0
19553,187,2015/4/29 5:50:00,29,5,50,1,0,8.0,45.0,37.0
19554,187,2015/4/29 6:00:00,29,6,0,1,0,11.0,45.0,34.0
19555,187,2015/4/29 6:10:00,29,6,10,1,0,21.0,50.0,29.0
19556,187,2015/4/29 6:20:00,29,6,20,1,0,41.0,65.0,24.0
19557,187,2015/4/29 6:30:00,29,6,30,1,0,54.0,90.0,36.0
19558,187,2015/4/29 6:40:00,29,6,40,1,0,158.0,106.0,-52.0
19559,187,2015/4/29 6:50:00,29,6,50,1,0,142.0,141.0,-1.0
19560,187,2015/4/29 7:00:00,29,7,0,1,0,181.0,175.0,-6.0
19561,187,2015/4/29 7:10:00,29,7,10,1,0,218.0,219.0,1.0
19562,187,2015/4/29 7:20:00,29,7,20,1,0,209.0,202.0,-7.0
19563,187,2015/4/29 7:30:00,29,7,30,1,0,288.0,300.0,12.0
19564,187,2015/4/29 7:40:00,29,7,40,1,0,366.0,333.0,-33.0
19565,187,2015/4/29 7:50:00,29,7,50,1,0,544.0,417.0,-127.0
19566,187,2015/4/29 8:00:00,29,8,0,1,0,822.0,438.0,-384.0
19567,187,2015/4/29 8:10:00,29,8,10,1,0,796.0,535.0,-261.0
19568,187,2015/4/29 8:20:00,29,8,20,1,0,1043.0,473.0,-570.0
19569,187,2015/4/29 8:30:00,29,8,30,1,0,1045.0,406.0,-639.0
19570,187,2015/4/29 8:40:00,29,8,40,1,0,1554.0,356.0,-1198.0
19571,187,2015/4/29 8:50:00,29,8,50,1,0,946.0,315.0,-631.0
19572,187,2015/4/29 9:00:00,29,9,0,1,0,803.0,278.0,-525.0
19573,187,2015/4/29 9:10:00,29,9,10,1,0,695.0,247.0,-448.0
19574,187,2015/4/29 9:20:00,29,9,20,1,0,417.0,215.0,-202.0
19575,187,2015/4/29 9:30:00,29,9,30,1,0,337.0,185.0,-152.0
19576,187,2015/4/29 9:40:00,29,9,40,1,0,339.0,163.0,-176.0
19577,187,2015/4/29 9:50:00,29,9,50,1,0,221.0,151.0,-70.0
19578,187,2015/4/29 10:00:00,29,10,0,1,0,106.0,151.0,45.0
19579,187,2015/4/29 10:10:00,29,10,10,1,0,163.0,89.0,-74.0
19580,187,2015/4/29 10:20:00,29,10,20,1,0,107.0,117.0,10.0
19581,187,2015/4/29 10:30:00,29,10,30,1,0,159.0,119.0,-40.0
19582,187,2015/4/29 10:40:00,29,10,40,1,0,116.0,108.0,-8.0
19583,187,2015/4/29 10:50:00,29,10,50,1,0,66.0,102.0,36.0
19584,187,2015/4/29 11:00:00,29,11,0,1,0,120.0,122.0,2.0
19585,187,2015/4/29 11:10:00,29,11,10,1,0,84.0,112.0,28.0
19586,187,2015/4/29 11:20:00,29,11,20,1,0,82.0,92.0,10.0
19587,187,2015/4/29 11:30:00,29,11,30,1,0,96.0,101.0,5.0
